2238,서울,71412
2240,서울,75098
2242,서울,78303
2244,서울,83167
2246,서울,84828
2202,서울,22211
2204,서울,24490
2206,서울,26077
2502,서울,26949
2208,서울,29033
2210,서울,30511
2504,서울,31541
2506,서울,32455
2212,서울,34270
2214,서울,37661
2216,서울,40678
2218,서울,44018
2508,서울,46936
2510,서울,50042
2224,서울,53917
2512,서울,56888
2514,서울,60457
2516,서울,62289
2226,서울,64608
2232,서울,66276
2234,서울,67428
2236,서울,69051
