A1002,서울,19542
A2002,서울,19754
A2004,서울,20123
A2006,서울,20518
A2008,서울,20877
A2010,서울,21263
A1004,서울,21637
A2012,서울,21848
A2014,서울,22311
A2016,서울,22819
A2018,서울,23303
A2020,서울,23638
A2022,서울,23877
A1006,서울,24033
A2024,서울,24430
A2026,서울,24823
A2028,서울,25201
A2030,서울,25981
A1008,서울,27037
A2034,서울,27292
A2036,서울,27980
A2038,서울,28702
A2040,서울,29282
A1010,서울,29443
A2042,서울,29824
A2044,서울,30530
A2046,서울,31104
A1012,서울,31839
A2048,서울,32058
A2050,서울,32757
A2052,서울,33515
A2054,서울,34045
A1014,서울,34236
A2056,서울,34910
A2058,서울,35481
A2060,서울,36260
A1016,서울,36663
A2062,서울,37138
A2064,서울,37979
A2066,서울,38651
A1018,서울,39037
A2068,서울,39251
A2070,서울,39777
A2072,서울,40320
A2074,서울,41035
A1020,서울,41449
A2076,서울,41815
A2078,서울,42296
A2080,서울,43036
A2082,서울,43674
A1022,서울,43843
A2084,서울,44309
A2086,서울,44882
A2088,서울,45680
A1024,서울,46265
A2090,서울,46491
A2092,서울,47392
A2094,서울,48237
A1026,서울,48642
A2096,서울,48857
A2098,서울,49443
A2100,서울,50307
A2102,서울,50876
A1028,서울,51047
A2104,서울,51467
A2106,서울,52198
A2108,서울,52643
A2110,서울,53295
A1030,서울,53447
A2112,서울,53828
A2114,서울,54501
A2116,서울,55132
A2118,서울,55626
A1032,서울,55851
A2120,서울,56159
A2122,서울,56998
A2124,서울,57838
A1034,서울,58235
A2126,서울,58613
A2128,서울,59059
A2130,서울,59849
A2132,서울,60499
A1036,서울,60680
A2134,서울,61020
A2136,서울,61432
A2138,서울,62130
A2140,서울,62638
A1038,서울,63030
A2142,서울,63354
A2144,서울,63784
A2146,서울,64472
A2148,서울,65067
A1040,서울,65438
A2150,서울,65754
A2152,서울,66240
A2154,서울,66965
A2156,서울,67469
A1042,서울,67836
A2158,서울,68280
A2160,서울,69058
A2162,서울,69837
A1044,서울,70240
A2164,서울,70581
A2166,서울,71029
A2168,서울,71813
A2170,서울,72243
A2222,서울,72490
A1046,서울,72628
A2172,서울,72963
A2174,서울,73554
A2176,서울,74155
A2178,서울,74878
A2180,서울,75417
A1048,서울,75634
A2182,서울,76136
A2184,서울,76851
A2186,서울,77544
A2194,서울,80154
A2196,서울,80849
A2198,서울,81504
A1052,서울,82231
A2200,서울,82437
A2202,서울,83153
A2204,서울,84232
A2206,서울,85373
A2188,서울,78242
A1050,서울,78629
A2190,서울,78860
A2192,서울,79499
