A3332,서울,19841
A3334,서울,20547
A3002,서울,21313
A1002,서울,21538
A3004,서울,21943
A2002,서울,22430
A2004,서울,22814
A2006,서울,23218
A1004,서울,23575
A2008,서울,23639
A2010,서울,24042
A2012,서울,24529
A2014,서울,25006
A3006,서울,25280
A2016,서울,25510
A1006,서울,25980
A2018,서울,26047
A2020,서울,26435
A2022,서울,26656
A2024,서울,27102
A2026,서울,27513
A2028,서울,27901
A3008,서울,28263
A2030,서울,28665
A1008,서울,29023
A3010,서울,29095
A3012,서울,29683
A2034,서울,29999
A3014,서울,30351
A2036,서울,30692
A3016,서울,31042
A2038,서울,31478
A1010,서울,31422
A3018,서울,31829
A2040,서울,32109
A2042,서울,32518
A3020,서울,32838
A2044,서울,33224
A1012,서울,33826
A2046,서울,33882
A2048,서울,34772
A3024,서울,35080
A2050,서울,35455
A3026,서울,35845
A1014,서울,36207
A2052,서울,36267
A2054,서울,36845
A3028,서울,37219
A2056,서울,37647
A2058,서울,38190
A1016,서울,38576
A3030,서울,38641
A2060,서울,39063
A2062,서울,39852
A3034,서울,40277
A2064,서울,40685
A1018,서울,41005
A3036,서울,41072
A2066,서울,41429
A2068,서울,41929
A2070,서울,42497
A2072,서울,43048
A1020,서울,43373
A3038,서울,43445
A2074,서울,43822
A2076,서울,44549
A2078,서울,44990
A3042,서울,45380
A1022,서울,45764
A2080,서울,45812
A3044,서울,46222
A2082,서울,46475
A2084,서울,47012
A2086,서울,47624
A3046,서울,47972
A1024,서울,48369
A2088,서울,48443
A2090,서울,49222
A3050,서울,49641
A2092,서울,50115
A1026,서울,50589
A3052,서울,50658
A2094,서울,51026
A2096,서울,51543
A2098,서울,52146
A3054,서울,52542
A1028,서울,53001
A2100,서울,53068
A2102,서울,53661
A2104,서울,54171
A3058,서울,54532
A2106,서울,54915
A1030,서울,55373
A2108,서울,55425
A3060,서울,55834
A2110,서울,56067
A2112,서울,56511
A3062,서울,56833
A2114,서울,57195
A1032,서울,57857
A2116,서울,57907
A2118,서울,58418
A2120,서울,58849
A3066,서울,59302
A2122,서울,59705
A1034,서울,60159
A3068,서울,60215
A2124,서울,60618
A3070,서울,60962
A2126,서울,61321
A2128,서울,61773
A1036,서울,62588
A2130,서울,62644
A3074,서울,63034
A2132,서울,63270
A2134,서울,63720
A2136,서울,64133
A3076,서울,64459
A2138,서울,64824
A1038,서울,64940
A2140,서울,65415
A3078,서울,65696
A2142,서울,66064
A2144,서울,66477
A2146,서울,67167
A1040,서울,67473
A3082,서울,67535
A2148,서울,67846
A3084,서울,68145
A2150,서울,68482
A2152,서울,68954
A3086,서울,69265
A2154,서울,69656
A1042,서울,69772
A2156,서울,70252
A3088,서울,70543
A2158,서울,70987
A2160,서울,71754
A1044,서울,72169
A3092,서울,72234
A2162,서울,72617
A3094,서울,72957
A2164,서울,73262
A2166,서울,73716
A3096,서울,74111
A1046,서울,74568
A2168,서울,74621
A2170,서울,75019
A2222,서울,75345
A2172,서울,75644
A2174,서울,76242
A2176,서울,76846
A3100,서울,77201
A1048,서울,77569
A2178,서울,77634
A2186,서울,80243
A1050,서울,80545
A2188,서울,81022
A2190,서울,81565
A2192,서울,82190
A2194,서울,82856
A2196,서울,83546
A1052,서울,84199
A2198,서울,84264
A2200,서울,85098
A2202,서울,85840
A2180,서울,78187
A3102,서울,78509
A2182,서울,78863
A3104,서울,79187
A2184,서울,79560
