2202,서울,23544
2204,서울,28049
2206,서울,32757
2208,서울,35668
2210,서울,38957
2212,서울,42566
2214,서울,46368
2216,서울,50450
2218,서울,54073
2220,서울,57677
2222,서울,61160
2224,서울,64052
2226,서울,67941
2228,서울,71241
2230,서울,74860
2232,서울,78437
2234,서울,83803
2236,서울,59154
