A2001,인천공항2터미널,19261
A2003,인천공항2터미널,20437
A3001,검암,21039
A2005,인천공항2터미널,21625
A1001,인천공항2터미널,22220
A2007,인천공항2터미널,22470
A2009,인천공항2터미널,23248
A2011,인천공항2터미널,23937
A3003,검암,24363
A1003,인천공항2터미널,24627
A2013,인천공항2터미널,24727
A3005,검암,25081
A2015,인천공항2터미널,25408
A3007,검암,25750
A2017,인천공항2터미널,26070
A3009,검암,26425
A2019,인천공항2터미널,26754
A1005,인천공항2터미널,27029
A3011,검암,27206
A2021,인천공항2터미널,27548
A3013,검암,27878
A2023,인천공항2터미널,28205
A2025,인천공항2터미널,28631
A3015,검암,28938
A2027,인천공항2터미널,29312
A1007,인천공항2터미널,29456
A2029,인천공항2터미널,29803
A2031,인천공항2터미널,30516
A3019,검암,30889
A2033,인천공항2터미널,31210
A3021,검암,31552
A1009,인천공항2터미널,31828
A2035,인천공항2터미널,31948
A2037,인천공항2터미널,32320
A3023,검암,32698
A2039,인천공항2터미널,32998
A2041,인천공항2터미널,33447
A2043,인천공항2터미널,33966
A1011,인천공항2터미널,34242
A3025,검암,34434
A2045,인천공항2터미널,34803
A2047,인천공항2터미널,35213
A2049,인천공항2터미널,35974
A3029,검암,36348
A1013,인천공항2터미널,36633
A2051,인천공항2터미널,36741
A3031,검암,37019
A2053,인천공항2터미널,37332
A2055,인천공항2터미널,37901
A2057,인천공항2터미널,38371
A3033,검암,38764
A1015,인천공항2터미널,39047
A2059,인천공항2터미널,39269
A2061,인천공항2터미널,39781
A2063,인천공항2터미널,40616
A2065,인천공항2터미널,41157
A1017,인천공항2터미널,41443
A3037,검암,41559
A2067,인천공항2터미널,41943
A3039,검암,42343
A2069,인천공항2터미널,42710
A2071,인천공항2터미널,43168
A2073,인천공항2터미널,43617
A1019,인천공항2터미널,43848
A3041,검암,44079
A2075,인천공항2터미널,44513
A2077,인천공항2터미널,45177
A3045,검암,45606
A2079,인천공항2터미널,46103
A1021,인천공항2터미널,46255
A3047,검암,46534
A2081,인천공항2터미널,46924
A2083,인천공항2터미널,47453
A2085,인천공항2터미널,47984
A3049,검암,48355
A1023,인천공항2터미널,48648
A2087,인천공항2터미널,48820
A2089,인천공항2터미널,49526
A2091,인천공항2터미널,49978
A3053,검암,50414
A2093,인천공항2터미널,50791
A1025,인천공항2터미널,51045
A3055,검암,51340
A2095,인천공항2터미널,51750
A3057,검암,52199
A2097,인천공항2터미널,52623
A2099,인천공항2터미널,53208
A1027,인천공항2터미널,53450
A2101,인천공항2터미널,54097
A2103,인천공항2터미널,54565
A3061,검암,54930
A2105,인천공항2터미널,55216
A2107,인천공항2터미널,55599
A1029,인천공항2터미널,55831
A3063,검암,56079
A2109,인천공항2터미널,56505
A3065,검암,56898
A2111,인천공항2터미널,57189
A2113,인천공항2터미널,57605
A1031,인천공항2터미널,58243
A2115,인천공항2터미널,58381
A2117,인천공항2터미널,58805
A3069,검암,59129
A2119,인천공항2터미널,59488
A2121,인천공항2터미널,59999
A3071,검암,60446
A1033,인천공항2터미널,60639
A2123,인천공항2터미널,60802
A2125,인천공항2터미널,61274
A3073,검암,61688
A2127,인천공항2터미널,62024
A2129,인천공항2터미널,62380
A1035,인천공항2터미널,63041
A2131,인천공항2터미널,63271
A3077,검암,63665
A2133,인천공항2터미널,64118
A3079,검암,64361
A2135,인천공항2터미널,64807
A3081,검암,65195
A1037,인천공항2터미널,65436
A2137,인천공항2터미널,65610
A2139,인천공항2터미널,66067
A3083,검암,66473
A2141,인천공항2터미널,66772
A2143,인천공항2터미널,67194
A1039,인천공항2터미널,67832
A2145,인천공항2터미널,67969
A3087,검암,68251
A2147,인천공항2터미널,68600
A3089,검암,68895
A2149,인천공항2터미널,69195
A2151,인천공항2터미널,69603
A3091,검암,70001
A1041,인천공항2터미널,70226
A2153,인천공항2터미널,70344
A2155,인천공항2터미널,70769
A2157,인천공항2터미널,71578
A2159,인천공항2터미널,72027
A1043,인천공항2터미널,72625
A2161,인천공항2터미널,72719
A3095,검암,73001
A2163,인천공항2터미널,73297
A2165,인천공항2터미널,73713
A3097,검암,74045
A2167,인천공항2터미널,74396
A3099,검암,74790
A1045,인천공항2터미널,75035
A2169,인천공항2터미널,75157
A2171,인천공항2터미널,75699
A2173,인천공항2터미널,76128
A2175,인천공항2터미널,76630
A2177,인천공항2터미널,77164
A1047,인천공항2터미널,77444
A2179,인천공항2터미널,77704
A2181,인천공항2터미널,78150
A2183,인천공항2터미널,78567
A2185,인천공항2터미널,79016
A2187,인천공항2터미널,79562
A1049,인천공항2터미널,79829
A3101,검암,79946
A2189,인천공항2터미널,80254
A2191,인천공항2터미널,80853
A2193,인천공항2터미널,81421
A2195,인천공항2터미널,81961
A1051,인천공항2터미널,82224
A2197,인천공항2터미널,82565
A2199,인천공항2터미널,83055
A2201,인천공항2터미널,83554
A2203,인천공항2터미널,84388
A2205,인천공항2터미널,85241
A3291,검암,85719
