2202,서울,23856
2204,서울,28381
2206,서울,33062
2208,서울,35972
2210,서울,39285
2212,서울,42882
2214,서울,46688
2216,서울,50739
2218,서울,54375
2220,서울,57982
2222,서울,61478
2224,서울,64354
2226,서울,68273
2228,서울,71573
2230,서울,75170
2232,서울,78737
2234,서울,84095
2236,서울,59488
