A1002,서울,20295
A2002,서울,20756
A2004,서울,21154
A2006,서울,21542
A2008,서울,21888
A2010,서울,22287
A1004,서울,22362
A2012,서울,22863
A2014,서울,23338
A2016,서울,23844
A2018,서울,24296
A2020,서울,24658
A1006,서울,24804
A2022,서울,24990
A2024,서울,25407
A2026,서울,25820
A2028,서울,26221
A2030,서울,26998
A1008,서울,27751
A2034,서울,28314
A2036,서울,29009
A2038,서울,29726
A1010,서울,30199
A2040,서울,30421
A2042,서울,30842
A2044,서울,31558
A2046,서울,32127
A1012,서울,32557
A2048,서울,33056
A2050,서울,33777
A2052,서울,34531
A1014,서울,34975
A2054,서울,35161
A2056,서울,35933
A2058,서울,36506
A2060,서울,37288
A1016,서울,37360
A2062,서울,38160
A2064,서울,38994
A2066,서울,39656
A1018,서울,39766
A2068,서울,40270
A2070,서울,40796
A2072,서울,41337
A2074,서울,42052
A1020,서울,42165
A2076,서울,42841
A2078,서울,43318
A2080,서울,44067
A1022,서울,44597
A2082,서울,44789
A2084,서울,45325
A2086,서울,45902
A2088,서울,46675
A1024,서울,46961
A2090,서울,47520
A2092,서울,48413
A2094,서울,49259
A1026,서울,49363
A2096,서울,49857
A2098,서울,50456
A2100,서울,51300
A1028,서울,51813
A2102,서울,52011
A2104,서울,52497
A2106,서울,53228
A2108,서울,53674
A1030,서울,54212
A2110,서울,54403
A2112,서울,54838
A2114,서울,55528
A2116,서울,56125
A1032,서울,56568
A2118,서울,56761
A2120,서울,57181
A2122,서울,58016
A2124,서울,58857
A1034,서울,58957
A2126,서울,59638
A2128,서울,60091
A2130,서울,60867
A1036,서울,61405
A2132,서울,61594
A2134,서울,62034
A2136,서울,62456
A2138,서울,63148
A2140,서울,63651
A1038,서울,63766
A2142,서울,64375
A2144,서울,64801
A2146,서울,65488
A2148,서울,66086
A1040,서울,66167
A2150,서울,66786
A2152,서울,67259
A2154,서울,67978
A2156,서울,68485
A1042,서울,68562
A2158,서울,69295
A2160,서울,70076
A2162,서울,70852
A1044,서울,70957
A2164,서울,71580
A2166,서울,72056
A2168,서울,72843
A2170,서울,73256
A1046,서울,73410
A2222,서울,73664
A2172,서울,73985
A2174,서울,74577
A2176,서울,75184
A2178,서울,75897
A1048,서울,76359
A2180,서울,76537
A2182,서울,77159
A2184,서울,77879
A2186,서울,78572
A2188,서울,79257
A1050,서울,79356
A2190,서울,79894
A2192,서울,80514
A2194,서울,81179
A2196,서울,81868
A2198,서울,82533
A1052,서울,82956
A2200,서울,83434
A2202,서울,84178
A2204,서울,85257
A2206,서울,86393
