2241,문산,71425
2515,문산,75111
2243,문산,78317
2245,문산,83180
2203,문산,22220
2205,문산,24502
2207,문산,26090
2209,문산,26962
2211,문산,29183
2213,문산,30518
2215,문산,31553
2217,문산,32468
2219,문산,34284
2221,문산,37674
2501,문산,40691
2503,문산,44031
2225,문산,46948
2505,문산,50054
2507,문산,53931
2509,문산,56900
2233,문산,60470
2235,문산,62301
2511,문산,64622
2237,문산,66289
2239,문산,67441
2513,문산,69064
