A3332,서울,20100
A3334,서울,20789
A3002,서울,21546
A1002,서울,21703
A3004,서울,22180
A2002,서울,22671
A2004,서울,23061
A2006,서울,23458
A1004,서울,23734
A2008,서울,23892
A2010,서울,24289
A2012,서울,24768
A2014,서울,25248
A3006,서울,25514
A2016,서울,25748
A1006,서울,26139
A2018,서울,26300
A2020,서울,26685
A2022,서울,26892
A2024,서울,27341
A2026,서울,27755
A2028,서울,28137
A3008,서울,28501
A2030,서울,28901
A1008,서울,29182
A3010,서울,29346
A3012,서울,29921
A2034,서울,30238
A3014,서울,30596
A2036,서울,30933
A3016,서울,31285
A1010,서울,31583
A2038,서울,31729
A3018,서울,32077
A2040,서울,32354
A2042,서울,32762
A3020,서울,33080
A2044,서울,33465
A1012,서울,33984
A2046,서울,34142
A2048,서울,35030
A3024,서울,35317
A2050,서울,35697
A3026,서울,36084
A1014,서울,36366
A2052,서울,36518
A2054,서울,37088
A3028,서울,37460
A2056,서울,37897
A2058,서울,38439
A1016,서울,38734
A3030,서울,38892
A2060,서울,39310
A2062,서울,40099
A3034,서울,40517
A2064,서울,40928
A1018,서울,41163
A3036,서울,41334
A2066,서울,41674
A2068,서울,42176
A2070,서울,42741
A2072,서울,43291
A1020,서울,43532
A3038,서울,43703
A2074,서울,44070
A2076,서울,44800
A2078,서울,45235
A3042,서울,45616
A1022,서울,45922
A2080,서울,46068
A3044,서울,46469
A2082,서울,46719
A2084,서울,47257
A2086,서울,47876
A3046,서울,48217
A1024,서울,48528
A2088,서울,48704
A2090,서울,49475
A3050,서울,49888
A2092,서울,50365
A1026,서울,50751
A3052,서울,50909
A2094,서울,51273
A2096,서울,51785
A2098,서울,52394
A3054,서울,52779
A1028,서울,53160
A2100,서울,53324
A2102,서울,53905
A2104,서울,54415
A3058,서울,54771
A2106,서울,55162
A1030,서울,55532
A2108,서울,55679
A3060,서울,56080
A2110,서울,56310
A2112,서울,56754
A3062,서울,57073
A2114,서울,57437
A1032,서울,58015
A2116,서울,58170
A2118,서울,58667
A2120,서울,59096
A3066,서울,59543
A2122,서울,59950
A1034,서울,60318
A3068,서울,60469
A2124,서울,60865
A3070,서울,61213
A2126,서울,61570
A2128,서울,62023
A1036,서울,62747
A2130,서울,62900
A3074,서울,63270
A2132,서울,63513
A2134,서울,63966
A2136,서울,64374
A3076,서울,64704
A1038,서울,65117
A2138,서울,65068
A2140,서울,65662
A3078,서울,65932
A2142,서울,66311
A2144,서울,66720
A2146,서울,67412
A1040,서울,67632
A3082,서울,67793
A2148,서울,68099
A3084,서울,68386
A2150,서울,68724
A2152,서울,69194
A3086,서울,69504
A2154,서울,69897
A1042,서울,69946
A2156,서울,70503
A3088,서울,70785
A2158,서울,71234
A2160,서울,72005
A1044,서울,72327
A3092,서울,72482
A2162,서울,72859
A2164,서울,73507
A2166,서울,73960
A3096,서울,74351
A1046,서울,74727
A2168,서울,74872
A2170,서울,75258
A2222,서울,75589
A2172,서울,75885
A2174,서울,76484
A2176,서울,77091
A3100,서울,77437
A2186,서울,80490
A1050,서울,80704
A2188,서울,81270
A2190,서울,81805
A2192,서울,82431
A2194,서울,83103
A2196,서울,83784
A1052,서울,84358
A2198,서울,84514
A2200,서울,85343
A2202,서울,86080
A3094,서울,73205
A1048,서울,77723
A2178,서울,77878
A2180,서울,78424
A3102,서울,78759
A2182,서울,79117
A3104,서울,79428
A2184,서울,79804
