A2151,인천공항2터미널,70319
A1041,인천공항2터미널,70704
A3091,검암,70771
A2153,인천공항2터미널,71061
A2155,인천공항2터미널,71502
A3093,검암,72026
A2157,인천공항2터미널,72304
A2159,인천공항2터미널,72753
A1043,인천공항2터미널,73100
A2161,인천공항2터미널,73435
A3095,검암,73711
A2163,인천공항2터미널,74021
A2165,인천공항2터미널,74427
A3097,검암,74758
A2167,인천공항2터미널,75117
A1045,인천공항2터미널,75516
A3099,검암,75576
A2169,인천공항2터미널,75877
A2171,인천공항2터미널,76390
A2173,인천공항2터미널,76841
A2175,인천공항2터미널,77342
A1047,인천공항2터미널,77910
A2177,인천공항2터미널,77975
A2179,인천공항2터미널,78426
A2181,인천공항2터미널,78873
A2183,인천공항2터미널,79292
A2185,인천공항2터미널,79744
A1049,인천공항2터미널,80301
A2187,인천공항2터미널,80372
A3101,검암,80670
A2189,인천공항2터미널,80975
A2191,인천공항2터미널,81601
A2193,인천공항2터미널,82151
A1051,인천공항2터미널,82706
A2195,인천공항2터미널,82774
A2197,인천공항2터미널,83285
A2199,인천공항2터미널,83766
A2201,인천공항2터미널,84273
A2203,인천공항2터미널,85114
A2205,인천공항2터미널,85959
A2001,인천공항2터미널,19971
A2003,인천공항2터미널,21146
A3001,검암,21752
A2005,인천공항2터미널,22325
A1001,인천공항2터미널,22701
A2007,인천공항2터미널,23194
A2009,인천공항2터미널,23973
A2011,인천공항2터미널,24657
A3003,검암,25172
A1003,인천공항2터미널,25107
A2013,인천공항2터미널,25451
A3005,검암,25798
A2015,인천공항2터미널,26130
A3007,검암,26460
A2017,인천공항2터미널,26777
A3009,검암,27150
A2019,인천공항2터미널,27576
A1005,인천공항2터미널,27507
A3011,검암,27937
A2021,인천공항2터미널,28265
A3013,검암,28596
A2023,인천공항2터미널,28927
A2025,인천공항2터미널,29358
A3015,검암,29657
A1007,인천공항2터미널,30014
A2027,인천공항2터미널,30093
A2029,인천공항2터미널,30534
A3017,검암,30903
A2031,인천공항2터미널,31255
A2033,인천공항2터미널,31922
A1009,인천공항2터미널,32301
A3021,검암,32368
A2035,인천공항2터미널,32672
A2037,인천공항2터미널,33039
A3023,검암,33394
A2039,인천공항2터미널,33723
A2041,인천공항2터미널,34173
A1011,인천공항2터미널,34707
A2043,인천공항2터미널,34778
A3025,검암,35168
A2045,인천공항2터미널,35522
A2047,인천공항2터미널,35943
A3027,검암,36325
A2049,인천공항2터미널,36690
A1013,인천공항2터미널,37101
A3029,검암,37172
A2051,인천공항2터미널,37449
A3031,검암,37744
A2053,인천공항2터미널,38048
A2055,인천공항2터미널,38595
A2057,인천공항2터미널,39089
A3033,검암,39569
A1015,인천공항2터미널,39500
A2059,인천공항2터미널,39992
A2061,인천공항2터미널,40507
A3035,검암,40899
A2063,인천공항2터미널,41333
A1017,인천공항2터미널,41908
A2065,인천공항2터미널,41978
A3037,검암,42269
A2067,인천공항2터미널,42660
A3039,검암,43047
A2069,인천공항2터미널,43409
A2071,인천공항2터미널,43901
A1019,인천공항2터미널,44313
A2073,인천공항2터미널,44393
A3041,검암,44794
A2075,인천공항2터미널,45187
A3043,검암,45613
A2077,인천공항2터미널,45911
A3045,검암,46325
A1021,인천공항2터미널,46777
A2079,인천공항2터미널,46846
A3047,검암,47257
A2081,인천공항2터미널,47676
A2083,인천공항2터미널,48159
A2085,인천공항2터미널,48706
A1023,인천공항2터미널,49109
A3049,검암,49181
A2087,인천공항2터미널,49527
A3051,검암,49896
A2089,인천공항2터미널,50246
A2091,인천공항2터미널,50700
A3053,검암,51121
A1025,인천공항2터미널,51514
A2093,인천공항2터미널,51596
A3055,검암,52061
A2095,인천공항2터미널,52478
A3057,검암,52927
A2097,인천공항2터미널,53347
A1027,인천공항2터미널,53919
A2099,인천공항2터미널,53997
A3059,검암,54387
A2101,인천공항2터미널,54845
A3061,검암,55616
A2105,인천공항2터미널,55930
A1029,인천공항2터미널,56334
A2107,인천공항2터미널,56409
A3063,검암,56792
A2109,인천공항2터미널,57204
A3065,검암,57611
A2111,인천공항2터미널,57898
A2113,인천공항2터미널,58308
A1031,인천공항2터미널,58700
A3067,검암,58766
A2115,인천공항2터미널,59104
A2117,인천공항2터미널,59523
A3069,검암,59847
A2119,인천공항2터미널,60187
A2121,인천공항2터미널,60726
A1033,인천공항2터미널,61151
A3071,검암,61227
A2123,인천공항2터미널,61500
A2125,인천공항2터미널,61993
A3073,검암,62389
A2127,인천공항2터미널,62711
A2129,인천공항2터미널,63098
A1035,인천공항2터미널,63522
A3075,검암,63596
A2131,인천공항2터미널,63988
A3077,검암,64420
A2133,인천공항2터미널,64784
A3079,검암,65053
A2135,인천공항2터미널,65508
A1037,인천공항2터미널,65922
A3081,검암,65989
A2137,인천공항2터미널,66356
A2139,인천공항2터미널,66807
A3083,검암,67189
A2141,인천공항2터미널,67489
A2143,인천공항2터미널,67896
A1039,인천공항2터미널,68302
A3085,검암,68372
A2145,인천공항2터미널,68680
A3087,검암,68987
A2147,인천공항2터미널,69312
A3089,검암,69613
A2149,인천공항2터미널,69908
A3019,검암,31605
A2103,인천공항2터미널,55289
