A3092,서울,70767
A3094,서울,71547
A3096,서울,72720
A3098,서울,73917
A3100,서울,75808
A3102,서울,77096
A3104,서울,77786
A3002,서울,19843
A3004,서울,20553
A3006,서울,23890
A3008,서울,26896
A3010,서울,27629
A3012,서울,28295
A3014,서울,28961
A3016,서울,29653
A3018,서울,30434
A3020,서울,31441
A3022,서울,32851
A3024,서울,33692
A3026,서울,34440
A3028,서울,35823
A3030,서울,37177
A3032,서울,38083
A3034,서울,38903
A3036,서울,39593
A3038,서울,41965
A3040,서울,42750
A3042,서울,43990
A3044,서울,44831
A3046,서울,46560
A3048,서울,47368
A3050,서울,48240
A3052,서울,49176
A3054,서울,51151
A3056,서울,52038
A3058,서울,53129
A3060,서울,54435
A3062,서울,55436
A3064,서울,56122
A3066,서울,57896
A3068,서울,58739
A3070,서울,59550
A3072,서울,60744
A3074,서울,61635
A3076,서울,63059
A3078,서울,64293
A3080,서울,65429
A3082,서울,66113
A3084,서울,66765
A3086,서울,67865
A3088,서울,69144
A3090,서울,70092
