10,강남,681786,13
6,강남,689030,13
3,강남,390101,9
13,강남,793900,14
14,강남,396321,7
9,강남,633417,12
2,강남,639390,12
20,강남,650220,12
15,강남,656132,12
16,강남,140086,4
8,강남,620048,11
1,강남,542585,10
17,강남,533423,8
