A3332,서울,60285,3
A3334,서울,62376,3
A3002,서울,64640,3
A1002,서울,65092,3
A3004,서울,66525,3
A2002,서울,68009,3
A2004,서울,69164,3
A2006,서울,70357,3
A1004,서울,71206,3
A2008,서울,71692,3
A2010,서울,72862,3
A2012,서울,74304,3
A2014,서울,75760,3
A3006,서울,76550,3
A2016,서울,77241,3
A1006,서울,78427,3
A2018,서울,78900,3
A2020,서울,80076,3
A2022,서울,80678,3
A2024,서울,82042,3
A2026,서울,83255,3
A2028,서울,84433,3
A3008,서울,85510,3
A2030,서울,86695,3
A1008,서울,87529,3
A3010,서울,88025,3
A3012,서울,89767,3
A2034,서울,90684,3
A3014,서울,91803,3
A2036,서울,92782,3
A3016,서울,93849,3
A1010,서울,94748,3
A2038,서울,95200,3
A3018,서울,96223,3
A2040,서울,97106,3
A2042,서울,98314,3
A3020,서울,99247,3
A2044,서울,100378,3
A1012,서울,101980,3
A2046,서울,102455,3
A2048,서울,105109,3
A3024,서울,105959,3
A2050,서울,107079,3
A3026,서울,108242,3
A1014,서울,109106,3
A2052,서울,109553,3
A2054,서울,111199,3
A3028,서울,112391,3
A2056,서울,113724,3
A2058,서울,115299,3
A1016,서울,116200,3
A3030,서울,116694,3
A2060,서울,117941,3
A2062,서울,120325,3
A3034,서울,121562,3
A2064,서울,122772,3
A1018,서울,123493,3
A3036,서울,124016,3
A2066,서울,125039,3
A2068,서울,126533,3
A2070,서울,128197,3
A2072,서울,129821,3
A1020,서울,130600,3
A3038,서울,131132,3
A2074,서울,132215,3
A2076,서울,134431,3
A2078,서울,135717,3
A3042,서울,136859,3
A1022,서울,137755,3
A2080,서울,138165,3
A3044,서울,139420,3
A2082,서울,140155,3
A2084,서울,141763,3
A2086,서울,143642,3
A3046,서울,144616,3
A1024,서울,145595,3
A2088,서울,146110,3
A2090,서울,148435,3
A3050,서울,149686,3
A2092,서울,151136,3
A1026,서울,152276,3
A3052,서울,152750,3
A2094,서울,153820,3
A2096,서울,155374,3
A2098,서울,157138,3
A3054,서울,158337,3
A1028,서울,159518,3
A2100,서울,160007,3
A2102,서울,161704,3
A2104,서울,163256,3
A3058,서울,164315,3
A2106,서울,165496,3
A1030,서울,166606,3
A2108,서울,167052,3
A3060,서울,168261,3
A2110,서울,168950,3
A2112,서울,170259,3
A3062,서울,171212,3
A2114,서울,172317,3
A1032,서울,174048,3
A2116,서울,174487,3
A2118,서울,175994,3
A2120,서울,177277,3
A3066,서울,178616,3
A2122,서울,179881,3
A1034,서울,180929,3
A3068,서울,181394,3
A2124,서울,182596,3
A3070,서울,183649,3
A2126,서울,184688,3
A2128,서울,186093,3
A1036,서울,188230,3
A2130,서울,188702,3
A3074,서울,189835,3
A2132,서울,190545,3
A2134,서울,191851,3
A2136,서울,193124,3
A3076,서울,194121,3
A1038,서울,195363,3
A2138,서울,195219,3
A2140,서울,196978,3
A3078,서울,197812,3
A2142,서울,198924,3
A2144,서울,200168,3
A2146,서울,202250,3
A1040,서울,202912,3
A3082,서울,203396,3
A2148,서울,204285,3
A3084,서울,205174,3
A2150,서울,206185,3
A2152,서울,207574,3
A3086,서울,208526,3
A2154,서울,209704,3
A1042,서울,209849,3
A2156,서울,211521,3
A3088,서울,212346,3
A2158,서울,213737,3
A2160,서울,216014,3
A1044,서울,216980,3
A3092,서울,217443,3
A2162,서울,218592,3
A2164,서울,220515,3
A2166,서울,221872,3
A3096,서울,223049,3
A1046,서울,224176,3
A2168,서울,224623,3
A2170,서울,225779,3
A2222,서울,226782,3
A2172,서울,227656,3
A2174,서울,229446,3
A2176,서울,231275,3
A3100,서울,232305,3
A2186,서울,241456,3
A1050,서울,242115,3
A2188,서울,243816,3
A2190,서울,245429,3
A2192,서울,247304,3
A2194,서울,249326,3
A2196,서울,251362,3
A1052,서울,253049,3
A2198,서울,253530,3
A2200,서울,255997,3
A2202,서울,258238,3
A3094,서울,146382,2
A1048,서울,155450,2
A2178,서울,155754,2
A2180,서울,156850,2
A3102,서울,157498,2
A2182,서울,158202,2
A3104,서울,158860,2
A2184,서울,159622,2
