6,강남,670981,13
13,강남,690012,13
14,강남,386851,7
9,강남,617208,12
2,강남,623137,12
20,강남,634067,12
15,강남,639936,12
10,강남,562977,11
3,강남,357551,8
8,강남,605215,11
16,강남,108908,3
1,강남,615442,10
17,강남,522633,8
