4,광교,1862703,32
1,광교,1078841,23
13,광교,1032190,19
10,광교,1146693,21
6,광교,1510264,27
19,광교,2132893,38
7,광교,1238928,23
14,광교,1562559,28
16,광교,1501443,26
9,광교,73449,1
8,광교,1890913,37
17,광교,1958954,37
15,광교,1450933,25
2,광교,1481969,27
3,광교,1639588,30
20,광교,1259750,27
13,정자,100551,2
7,정자,119055,2
8,정자,84905,2
17,정자,6858,2
15,정자,101549,2
18,광교,1549361,29
11,광교,1764697,33
2,정자,35951,1
12,광교,1256473,22
20,정자,81845,1
6,정자,166203,2
1,정자,35945,1
4,정자,3058,1
11,정자,3775,1
14,정자,18415,1
3,정자,81842,1
