A2371,인천공항2터미널,78365,4
A2001,인천공항2터미널,89560,4
A2003,인천공항2터미널,94273,4
A1001,인천공항2터미널,97753,4
A2005,인천공항2터미널,99270,4
A2007,인천공항2터미널,102367,4
A2009,인천공항2터미널,105485,4
A1003,인천공항2터미널,107457,4
A2011,인천공항2터미널,108822,4
A2013,인천공항2터미널,111413,4
A2015,인천공항2터미널,114168,4
A2017,인천공항2터미널,116695,4
A1005,인천공항2터미널,117090,4
A2019,인천공항2터미널,119893,4
A2021,인천공항2터미널,122675,4
A2023,인천공항2터미널,125318,4
A1007,인천공항2터미널,127012,4
A2025,인천공항2터미널,127626,4
A2027,인천공항2터미널,129987,4
A2029,인천공항2터미널,131725,4
A2031,인천공항2터미널,134547,4
A1009,인천공항2터미널,136154,4
A2033,인천공항2터미널,137694,4
A2035,인천공항2터미널,140284,4
A2037,인천공항2터미널,141826,4
A2039,인천공항2터미널,144508,4
A1011,인천공항2터미널,146055,4
A2041,인천공항2터미널,146676,4
A2043,인천공항2터미널,148827,4
A2045,인천공항2터미널,151814,4
A2047,인천공항2터미널,153407,4
A1013,인천공항2터미널,155329,4
A2049,인천공항2터미널,156722,4
A2051,인천공항2터미널,159416,4
A2053,인천공항2터미널,161817,4
A2055,인천공항2터미널,163950,4
A1015,인천공항2터미널,164976,4
A2057,인천공항2터미널,166316,4
A2059,인천공항2터미널,169596,4
A2061,인천공항2터미널,171637,4
A1017,인천공항2터미널,174731,4
A2063,인천공항2터미널,175360,4
A2065,인천공항2터미널,177543,4
A2067,인천공항2터미널,180249,4
A2069,인천공항2터미널,183271,4
A1019,인천공항2터미널,184266,4
A2071,인천공항2터미널,185691,4
A2073,인천공항2터미널,187205,4
A2075,인천공항2터미널,190419,4
A2077,인천공항2터미널,193206,4
A1021,인천공항2터미널,194183,4
A2079,인천공항2터미널,197028,4
A2081,인천공항2터미널,200221,4
A2083,인천공항2터미널,202279,4
A1023,인천공항2터미널,203382,4
A2085,인천공항2터미널,204757,4
A2087,인천공항2터미널,207746,4
A2089,인천공항2터미널,210661,4
A2091,인천공항2터미널,212474,4
A1025,인천공항2터미널,213071,4
A2093,인천공항2터미널,216063,4
A2095,인천공항2터미널,219618,4
A1027,인천공항2터미널,222752,4
A2097,인천공항2터미널,223355,4
A2099,인천공항2터미널,225688,4
A2101,인천공항2터미널,228901,4
A2103,인천공항2터미널,230767,4
A1029,인천공항2터미널,232248,4
A2105,인천공항2터미널,233629,4
A2107,인천공항2터미널,235274,4
A2109,인천공항2터미널,238401,4
A2111,인천공항2터미널,241221,4
A1031,인천공항2터미널,241826,4
A2113,인천공항2터미널,243097,4
A2115,인천공항2터미널,246100,4
A2117,인천공항2터미널,247789,4
A2119,인천공항2터미널,250455,4
A1033,인천공항2터미널,251639,4
A2121,인천공항2터미널,252931,4
A2123,인천공항2터미널,255697,4
A2125,인천공항2터미널,257544,4
A2127,인천공항2터미널,260513,4
A1035,인천공항2터미널,261000,4
A2129,인천공항2터미널,262367,4
A2131,인천공항2터미널,265736,4
A2133,인천공항2터미널,268776,4
A1037,인천공항2터미널,270634,4
A2135,인천공항2터미널,272014,4
A2137,인천공항2터미널,274965,4
A2139,인천공항2터미널,276815,4
A2141,인천공항2터미널,279623,4
A1039,인천공항2터미널,280179,4
A2143,인천공항2터미널,281557,4
A2145,인천공항2터미널,284433,4
A2147,인천공항2터미널,286913,4
A2149,인천공항2터미널,289247,4
A1041,인천공항2터미널,289841,4
A2151,인천공항2터미널,291256,4
A2153,인천공항2터미널,293820,4
A2155,인천공항2터미널,295703,4
A2157,인천공항2터미널,298956,4
A1043,인천공항2터미널,299483,4
A2159,인천공항2터미널,300968,4
A2161,인천공항2터미널,303351,4
A2163,인천공항2터미널,305758,4
A2165,인천공항2터미널,307396,4
A1045,인천공항2터미널,309012,4
A2167,인천공항2터미널,310433,4
A2169,인천공항2터미널,313125,4
A2171,인천공항2터미널,315339,4
A2173,인천공항2터미널,317039,4
A1047,인천공항2터미널,318797,4
A2175,인천공항2터미널,319445,4
A2177,인천공항2터미널,321542,4
A2179,인천공항2터미널,323420,4
A2181,인천공항2터미널,325190,4
A2183,인천공항2터미널,326857,4
A1049,인천공항2터미널,328340,4
A2185,인천공항2터미널,328971,4
A2187,인천공항2터미널,331138,4
A2189,인천공항2터미널,333576,4
A2191,인천공항2터미널,335894,4
A1051,인천공항2터미널,338017,4
A2193,인천공항2터미널,338661,4
A2195,인천공항2터미널,340723,4
A2197,인천공항2터미널,342821,4
A2199,인천공항2터미널,344716,4
