700,没樊府,850412,12
702,没樊府,864042,12
704,没樊府,876455,12
706,没樊府,892755,12
708,没樊府,903014,12
710,没樊府,914007,12
712,捍痢,918514,12
714,没樊府,938269,12
716,没樊府,944803,12
718,堡款措,953268,12
720,备肺,967069,12
722,备肺,979459,12
724,捍痢,987013,12
726,备肺,997027,12
728,捍痢,1003756,12
730,备肺,1012483,12
732,捍痢,1025097,12
736,捍痢,953366,11
600,堡款措,219853,11
602,没樊府,229357,11
604,堡款措,238145,11
606,没樊府,245207,11
610,堡款措,265152,11
612,堡款措,275163,11
614,堡款措,291616,11
616,没樊府,301133,11
618,没樊府,311940,11
620,没樊府,321714,11
622,没樊府,333000,11
624,没樊府,353101,11
626,捍痢,357407,11
628,没樊府,366646,11
630,没樊府,379397,11
632,捍痢,388553,11
634,没樊府,392759,11
636,没樊府,404626,11
638,没樊府,419099,11
640,没樊府,428329,11
642,没樊府,445185,11
644,没樊府,458888,11
646,没樊府,471219,11
648,没樊府,483141,11
650,没樊府,494009,11
652,没樊府,511417,11
654,没樊府,524131,11
656,没樊府,537655,11
658,捍痢,546658,11
660,没樊府,551379,11
662,没樊府,562116,11
664,没樊府,576502,11
666,没樊府,591041,11
668,没樊府,603020,11
670,没樊府,561179,10
672,没樊府,629852,11
674,没樊府,637488,11
676,没樊府,648875,11
678,没樊府,664815,11
680,没樊府,672437,11
682,没樊府,681087,11
684,没樊府,693584,11
686,没樊府,703330,11
688,没樊府,714501,11
690,没樊府,723212,11
692,没樊府,735095,11
694,没樊府,744891,11
696,没樊府,757483,11
698,没樊府,767021,11
