17,강남,2014752,38
15,강남,1454772,27
2,강남,1382486,26
3,강남,1764838,32
20,강남,1320131,27
1,강남,979000,20
13,강남,964619,18
6,강남,1495487,27
19,강남,2087550,38
7,강남,1109720,22
16,강남,1647954,28
8,강남,1880818,36
18,강남,1546449,30
4,강남,1867156,34
11,강남,1730278,33
14,강남,1473900,28
10,강남,1071555,20
12,강남,1241876,23
