13,강남,661063,13
15,강남,680372,13
17,강남,79075,3
12,강남,608300,12
4,강남,614190,12
3,강남,625182,12
18,강남,630993,12
19,강남,340121,8
20,강남,351575,8
11,강남,597031,11
6,강남,106678,3
2,강남,607967,10
14,강남,516703,8
10,강남,302575,4
16,강남,230482,3
