9,강남,71027,1
8,강남,1494126,28
17,강남,1556630,30
15,강남,874150,16
2,강남,838467,16
3,강남,1176752,20
20,강남,1264030,24
1,강남,550868,11
13,강남,757114,15
6,강남,1350396,24
19,강남,1519611,27
7,강남,967676,17
16,강남,1208704,20
10,강남,551422,11
18,강남,905614,18
4,강남,1114993,20
11,강남,1277760,23
14,강남,1064235,20
12,강남,664847,12
