8001,√·√µ,84083,4
8003,√·√µ,91387,4
8005,√·√µ,97345,4
8007,√·√µ,104153,4
8009,√·√µ,112649,4
8011,√·√µ,116564,4
8013,√·√µ,121856,4
8015,√·√µ,129351,4
8017,√·√µ,134077,4
8019,√·√µ,141414,4
8021,√·√µ,146912,4
8023,√·√µ,153186,4
8025,√·√µ,157013,4
8027,√·√µ,164921,4
8029,√·√µ,171427,4
8031,√·√µ,176826,4
8033,√·√µ,182449,4
8035,√·√µ,187659,4
8037,√·√µ,193244,4
8039,√·√µ,199128,4
8041,√·√µ,206728,4
8043,√·√µ,212620,4
8045,√·√µ,218377,4
8047,√·√µ,226571,4
8049,√·√µ,231816,4
8051,√·√µ,236983,4
8053,√·√µ,242496,4
8055,√·√µ,249685,4
8057,√·√µ,253810,4
8059,√·√µ,261077,4
8061,√·√µ,266435,4
8063,√·√µ,272409,4
8065,√·√µ,278422,4
8067,√·√µ,287409,4
8069,√·√µ,293515,4
8071,√·√µ,297046,4
8073,√·√µ,302145,4
8075,√·√µ,308329,4
8077,√·√µ,314447,4
8079,√·√µ,324069,4
8083,√·√µ,332874,4
8085,√·√µ,339125,4
8087,∆Ú≥ª»£∆Ú,261859,4
