2,Á¤ÀÚ,19754,1
15,±¤±³,694063,13
10,±¤±³,615037,12
6,±¤±³,706922,13
3,±¤±³,402872,9
13,±¤±³,638076,12
14,±¤±³,319042,6
9,±¤±³,650227,12
2,±¤±³,656106,12
20,±¤±³,582459,11
16,±¤±³,145651,4
8,±¤±³,635595,11
1,±¤±³,554426,9
17,±¤±³,458047,7
20,Á¤ÀÚ,84734,1
10,Á¤ÀÚ,85585,1
17,Á¤ÀÚ,262,2
14,Á¤ÀÚ,670,1
