3017,성수,72889,4
3021,성수,79642,4
3025,성수,83660,4
3027,성수,84370,4
3029,성수,87684,4
3033,성수,88331,4
2035,성수,90901,4
2039,성수,92298,4
3041,성수,92960,4
3043,성수,93906,4
2045,성수,95229,4
3047,성수,96567,4
2051,성수,73930,3
3053,성수,99891,4
2055,성수,101129,4
3057,성수,102390,4
2059,성수,103553,4
3061,성수,105135,4
3065,성수,53459,2
6067,성수,108214,4
2069,성수,109323,4
3071,성수,110227,4
2073,성수,111410,4
2075,성수,112371,4
2077,성수,113273,4
3079,성수,114201,4
3081,성수,115427,4
2083,성수,116740,4
6087,성수,117913,4
2089,성수,118866,4
2091,성수,119824,4
6093,성수,120968,4
2095,성수,122178,4
3097,성수,122975,4
3099,성수,124034,4
2101,성수,124882,4
2105,성수,126730,4
6103,성수,126176,4
3107,성수,96086,3
3109,성수,128877,4
2111,성수,130505,4
3113,성수,131448,4
4115,신도림,132530,4
2117,성수,133318,4
2119,성수,134281,4
3121,성수,135309,4
2125,성수,137308,4
2127,성수,138605,4
2129,성수,140025,4
2131,성수,141167,4
2133,성수,143112,4
3135,성수,143329,4
3137,성수,145048,4
2141,성수,145963,4
2143,성수,147743,4
3147,성수,111581,3
3149,성수,150577,4
2151,성수,151796,4
3153,성수,152932,4
2155,성수,154178,4
2157,성수,155575,4
1557,신설동,39065,1
3159,성수,156754,4
2161,성수,158403,4
2163,성수,159672,4
2165,성수,161170,4
2167,성수,162345,4
2169,성수,122554,3
3173,성수,165931,4
3175,성수,166308,4
2177,성수,167759,4
2179,성수,168657,4
2181,성수,169501,4
3183,성수,170563,4
3185,성수,171800,4
2187,성수,173110,4
3189,성수,174247,4
2191,성수,175559,4
3195,성수,178424,4
2197,성수,179891,4
2199,성수,180993,4
2201,성수,182197,4
2205,성수,184590,4
6207,성수,185090,4
3211,성수,94036,2
2213,성수,188815,4
2215,성수,94963,2
2217,성수,190818,4
3219,성수,192082,4
6221,성수,193368,4
2223,성수,194754,4
3225,성수,195766,4
2227,성수,197245,4
2229,성수,198430,4
3231,성수,200201,4
2235,성수,152161,3
2237,성수,203601,4
2241,성수,154466,3
3243,성수,207254,4
3245,성수,156666,3
2247,성수,157545,3
2249,성수,52875,1
2251,성수,212651,4
3253,성수,213660,4
2255,성수,212817,4
2257,성수,216051,4
3259,성수,161833,3
2261,성수,218447,4
2263,성수,166001,3
3265,성수,220899,4
2267,성수,111392,2
2269,성수,223742,4
8271,성수,221554,4
2273,성수,225106,4
2275,성수,226157,4
2277,성수,227399,4
8279,성수,227572,4
3281,성수,229239,4
3283,성수,172876,3
8293,성수,232754,4
2285,성수,231540,4
2289,성수,232319,4
4291,신도림,175703,3
3295,성수,235054,4
2297,성수,234863,4
8301,성수,236294,4
2299,성수,238082,4
3303,성수,178349,3
3311,성수,242149,4
2315,성수,122516,2
8317,성수,183032,3
2319,성수,245978,4
2321,성수,247302,4
2323,성수,185253,3
8325,성수,248947,4
3327,성수,187883,3
3329,성수,250643,4
2331,성수,251990,4
7333,성수,252764,4
2335,성수,253741,4
8337,성수,254654,4
6339,성수,256873,4
2341,성수,256763,4
2343,성수,259545,4
8345,성수,258974,4
3347,성수,130774,2
2349,성수,261624,4
4351,신도림,259003,4
8353,성수,263009,4
3355,성수,264234,4
4357,신도림,266005,4
2359,성수,198858,3
8361,성수,266362,4
2363,성수,267615,4
4365,신도림,268912,4
2367,성수,268975,4
8369,성수,270407,4
6371,성수,271631,4
3373,성수,203611,3
2375,성수,273089,4
7377,성수,274176,4
2379,성수,206320,3
8381,성수,207343,3
2383,성수,278024,4
4385,신도림,280842,4
8387,성수,280468,4
3389,성수,281769,4
2391,성수,283321,4
8393,성수,284518,4
1663,신설동,71590,1
3395,성수,285289,4
2397,성수,286582,4
8399,성수,287662,4
2401,성수,288799,4
2403,성수,290340,4
8405,성수,291619,4
3407,성수,292903,4
2409,성수,220742,3
7411,성수,296077,4
2413,성수,297266,4
8415,성수,149897,2
2417,성수,224713,3
8419,성수,301249,4
3421,성수,302745,4
4423,신도림,303846,4
8425,성수,228898,3
6427,성수,306657,4
2429,성수,230784,3
8431,성수,308715,4
2433,성수,310309,4
4435,신도림,78181,1
8437,성수,156864,2
6439,성수,314247,4
4441,신도림,236479,3
7443,성수,317060,4
4445,신도림,318479,4
8447,성수,319910,4
4449,신도림,321381,4
8451,성수,242065,3
6453,성수,324587,4
8455,성수,326223,4
4457,신도림,328387,4
8459,삼성,329562,4
8463,서울대입구,333732,4
7465,신도림,338510,4
8467,홍대입구,341183,4
8469,을지로입구,344068,4
6123,성수,68238,2
3171,성수,123014,3
2193,성수,88422,2
2203,성수,137508,3
3209,성수,139676,3
2233,성수,100692,2
2239,성수,153435,3
2305,성수,179670,3
8309,성수,180547,3
2313,성수,182975,3
4461,신도림,248724,3
2235,신도림,50656,1
2307,성수,60337,1
9007,신도림,75513,1
