403,서동탄,59910,3
7,인천,61869,3
405,서동탄,64051,3
1009,동인천,86397,4
11,인천,65572,3
13,인천,67531,3
1901,천안,89931,4
1011,동인천,90852,4
407,서동탄,68481,3
15,인천,69488,3
409,서동탄,70747,3
1013,동인천,94659,4
19,인천,72037,3
21,인천,72953,3
411,서동탄,73832,3
1015,동인천,98673,4
23,인천,74856,3
617,천안,76021,3
25,인천,76851,3
1017,동인천,102929,4
413,서동탄,77745,3
27,인천,79097,3
619,신창,79841,3
1019,동인천,106769,4
415,서동탄,81001,3
31,인천,81936,3
623,천안,82790,3
1021,동인천,110775,4
33,인천,83586,3
417,서동탄,84702,3
35,인천,85204,3
419,서동탄,86020,3
1023,동인천,114849,4
37,인천,86642,3
625,신창,87275,3
39,인천,87880,3
421,서동탄,88380,3
41,인천,89158,3
1025,동인천,119248,4
627,신창,90085,3
43,인천,90869,3
423,서동탄,91677,3
1027,동인천,123741,4
45,인천,92767,3
629,천안,93342,3
47,인천,93958,3
425,서동탄,94657,3
1029,동인천,127380,4
49,인천,95392,3
427,병점,96198,3
51,인천,97300,3
1031,동인천,130858,4
631,신창,98381,3
53,인천,99042,3
1905,천안,132756,4
429,병점,100287,3
1033,동인천,134667,4
55,인천,101010,3
633,천안,101612,3
57,인천,102445,3
431,서동탄,103387,3
59,인천,104084,3
1951,천안,139871,4
807,구로,104882,3
635,신창,105832,3
61,인천,106614,3
433,서동탄,107464,3
1037,동인천,143935,4
809,구로,108050,3
63,인천,109337,3
637,천안,109833,3
65,인천,110400,3
435,서동탄,111095,3
1039,동인천,147530,4
67,인천,111745,3
1907,천안,149293,4
639,신창,112551,3
1041,동인천,150432,4
69,인천,113363,3
437,서동탄,114016,3
811,구로,114684,3
71,인천,115571,3
641,천안,116859,3
73,인천,117578,3
439,서동탄,118161,3
1045,동인천,157298,4
75,인천,118940,3
1047,동인천,159697,4
643,신창,119800,3
77,인천,120528,3
1049,동인천,161939,4
441,서동탄,121551,3
79,인천,122435,3
1909,천안,163166,4
1051,동인천,164786,4
645,천안,123311,3
813,구로,124073,3
81,인천,124614,3
443,서동탄,125807,3
83,인천,126502,3
647,신창,127146,3
85,인천,127795,3
1055,동인천,171516,4
445,서동탄,128670,3
87,인천,129827,3
649,천안,130347,3
815,구로,130986,3
1057,동인천,175449,4
89,인천,132122,3
447,서동탄,132611,3
91,인천,133283,3
1059,동인천,178473,4
651,신창,134179,3
93,인천,135032,3
449,서동탄,136161,3
95,인천,136979,3
1911,천안,183075,4
653,천안,137812,3
1063,동인천,184141,4
97,인천,139239,3
451,서동탄,140009,3
1403,구로,186975,4
99,인천,140559,3
655,신창,141430,3
101,인천,142637,3
1067,동인천,190187,4
453,서동탄,143208,3
1913,천안,192220,4
103,인천,144214,3
657,천안,144797,3
1069,동인천,193199,4
105,인천,146099,3
455,서동탄,146852,3
107,인천,147912,3
659,신창,148813,3
1953,신창,199259,4
109,인천,149689,3
1073,동인천,200473,4
457,서동탄,150581,3
111,인천,151436,3
661,천안,152103,3
1075,동인천,203527,4
113,인천,152864,3
459,서동탄,153715,3
1077,동인천,206465,4
115,인천,155289,3
665,신창,155894,3
805,구로,156992,3
461,서동탄,157593,3
119,인천,158756,3
1081,동인천,212609,4
667,천안,159559,3
121,인천,160487,3
1915,천안,214271,4
463,서동탄,161692,3
1083,동인천,215722,4
123,인천,162296,3
1405,구로,218252,4
669,신창,163316,3
125,인천,164356,3
465,서동탄,165169,3
127,인천,165770,3
1087,동인천,221471,4
673,천안,166940,3
129,인천,167755,3
467,서동탄,168274,3
131,인천,169008,3
675,신창,170118,3
133,인천,170873,3
1091,동인천,227584,4
135,인천,171419,3
1917,천안,228647,4
469,서동탄,171947,3
1093,동인천,231269,4
137,인천,173550,3
677,천안,174077,3
139,인천,174995,3
1095,동인천,234227,4
471,서동탄,175495,3
681,신창,178081,3
145,인천,178594,3
1099,동인천,239581,4
473,서동탄,179557,3
147,인천,181168,3
683,천안,181767,3
149,인천,182342,3
1101,동인천,243383,4
475,서동탄,183387,3
151,인천,183944,3
1103,동인천,246471,4
685,신창,185155,3
1919,신창,248114,4
155,인천,185816,3
477,서동탄,187072,3
1105,동인천,249921,4
157,인천,187754,3
687,신창,188247,3
159,인천,189442,3
479,서동탄,191396,3
161,인천,191292,3
1109,동인천,255110,4
689,천안,192301,3
163,인천,192945,3
481,서동탄,193655,3
1111,동인천,258766,4
165,인천,194563,3
691,신창,195098,3
169,인천,195642,3
1113,동인천,261520,4
483,서동탄,196217,3
171,인천,197042,3
693,천안,198176,3
173,인천,198762,3
1115,동인천,265129,4
485,서동탄,199551,3
175,인천,200130,3
695,신창,200699,3
177,인천,201578,3
1117,동인천,268744,4
487,서동탄,202951,3
1923,신창,270863,4
179,인천,203539,3
1119,동인천,271938,4
697,천안,204378,3
181,인천,204905,3
489,서동탄,205828,3
1121,동인천,274716,4
183,인천,206483,3
1123,동인천,276908,4
185,인천,208002,3
491,병점,207824,3
699,신창,208658,3
187,인천,209250,3
1125,동인천,280440,4
493,서동탄,209939,3
189,인천,211108,3
701,신창,211668,3
191,인천,212189,3
1127,동인천,283097,4
495,서동탄,212831,3
193,인천,213729,3
703,천안,214425,3
1129,동인천,286985,4
195,인천,215152,3
497,서동탄,215885,3
197,인천,216702,3
705,신창,217234,3
1131,동인천,291478,4
199,인천,218272,3
831,구로,218907,3
1927,천안,294310,4
201,인천,219946,3
1133,동인천,295316,4
707,신창,220987,3
203,인천,221641,3
501,병점,222161,3
205,인천,222640,3
709,천안,223328,3
1135,동인천,299345,4
207,인천,224624,3
503,서동탄,225206,3
209,인천,225802,3
711,천안,226341,3
1137,동인천,303052,4
211,인천,226891,3
505,서동탄,227777,3
213,인천,228339,3
713,신창,228942,3
215,인천,229507,3
507,병점,230076,3
1139,동인천,307326,4
217,인천,230777,3
509,병점,231399,3
219,인천,232099,3
511,서동탄,233363,3
1141,동인천,311669,4
221,인천,233937,3
715,병점,234740,3
223,인천,235346,3
513,서동탄,236004,3
1929,천안,314544,4
225,인천,236740,3
1143,동인천,315700,4
719,천안,237634,3
227,인천,238484,3
515,서동탄,239362,3
1145,동인천,319635,4
229,인천,240409,3
721,신창,241158,3
231,인천,242033,3
517,서동탄,243809,3
1147,동인천,324467,4
233,인천,244422,3
723,천안,245123,3
235,인천,246108,3
1149,동인천,328861,4
817,구로,247032,3
519,병점,247905,3
237,인천,248443,3
1151,동인천,331928,4
