A3089,검암,772717,11
A2149,인천공항2터미널,775994,11
A2151,인천공항2터미널,780495,11
A1041,인천공항2터미널,782662,11
A3091,검암,785521,11
A2153,인천공항2터미널,716869,10
A2155,인천공항2터미널,793474,11
A3093,검암,799234,11
A2157,인천공항2터미널,729364,10
A2159,인천공항2터미널,807194,11
A1043,인천공항2터미널,809042,11
A2161,인천공항2터미널,814674,11
A3095,검암,817759,11
A2163,인천공항2터미널,821150,11
A2165,인천공항2터미널,825643,11
A3097,검암,829275,11
A2167,인천공항2터미널,833235,11
A1045,인천공항2터미널,835598,11
A3099,검암,838368,11
A2169,인천공항2터미널,841553,11
A2171,인천공항2터미널,847203,11
A2173,인천공항2터미널,852260,11
A2175,인천공항2터미널,857733,11
A1047,인천공항2터미널,861953,11
A2177,인천공항2터미널,864799,11
A2179,인천공항2터미널,869660,11
A2181,인천공항2터미널,874567,11
A2183,인천공항2터미널,879166,11
A2185,인천공항2터미널,884282,11
A1049,인천공항2터미널,888225,11
A2187,인천공항2터미널,891184,11
A3101,검암,894416,11
A2189,인천공항2터미널,897805,11
A2191,인천공항2터미널,904632,11
A2193,인천공항2터미널,910560,11
A1051,인천공항2터미널,914709,11
A2195,인천공항2터미널,917645,11
A2197,인천공항2터미널,923127,11
A2199,인천공항2터미널,928410,11
A2201,인천공항2터미널,933980,11
A2203,인천공항2터미널,943258,11
A2001,인천공항2터미널,206094,10
A2003,인천공항2터미널,217822,10
A3001,검암,223856,10
A2005,인천공항2터미널,229576,10
A1001,인천공항2터미널,231546,10
A2007,인천공항2터미널,238272,10
A2009,인천공항2터미널,246044,10
A2011,인천공항2터미널,252921,10
A1003,인천공항2터미널,255608,10
A3003,검암,258131,10
A2013,인천공항2터미널,260874,10
A3005,검암,264326,10
A2015,인천공항2터미널,267626,10
A3007,검암,270941,10
A2017,인천공항2터미널,274055,10
A3009,검암,277879,10
A1005,인천공항2터미널,279614,10
A2019,인천공항2터미널,282317,10
A3011,검암,285662,10
A2021,인천공항2터미널,289058,10
A3013,검암,292358,10
A2023,인천공항2터미널,295571,10
A2025,인천공항2터미널,299925,10
A3015,검암,302855,10
A1007,인천공항2터미널,304677,10
A2027,인천공항2터미널,307328,10
A2029,인천공항2터미널,311680,10
A3017,검암,315281,10
A2031,인천공항2터미널,318858,10
A3019,검암,322409,10
A2033,인천공항2터미널,325609,10
A1009,인천공항2터미널,327532,10
A3021,검암,330148,10
A2035,인천공항2터미널,333018,10
A2037,인천공항2터미널,336713,10
A3023,검암,340304,10
A2039,인천공항2터미널,343580,10
A2041,인천공항2터미널,348042,10
A1011,인천공항2터미널,351596,10
A2043,인천공항2터미널,354259,10
A3025,검암,358089,10
A2045,인천공항2터미널,361567,10
A2047,인천공항2터미널,365772,10
A3027,검암,369605,10
A2049,인천공항2터미널,373250,10
A1013,인천공항2터미널,375538,10
A3029,검암,378212,10
A2051,인천공항2터미널,342708,9
A3031,검암,383737,10
A2053,인천공항2터미널,386792,10
A2055,인천공항2터미널,392311,10
A2057,인천공항2터미널,397257,10
A1015,인천공항2터미널,399540,10
A3033,검암,402116,10
A2059,인천공항2터미널,406268,10
A2061,인천공항2터미널,411454,10
A3035,검암,415353,10
A2063,인천공항2터미널,419640,10
A1017,인천공항2터미널,423594,10
A2065,인천공항2터미널,426147,10
A3037,검암,429059,10
A2067,인천공항2터미널,432906,10
A3039,검암,436877,10
A2069,인천공항2터미널,440477,10
A2071,인천공항2터미널,445339,10
A1019,인천공항2터미널,447668,10
A2073,인천공항2터미널,450376,10
A3041,검암,454282,10
A2075,인천공항2터미널,458201,10
A3043,검암,462421,10
A2077,인천공항2터미널,465370,10
A3045,검암,469572,10
A1021,인천공항2터미널,472264,10
A2079,인천공항2터미널,474839,10
A3047,검암,478949,10
A2081,인천공항2터미널,483095,10
A2083,인천공항2터미널,487898,10
A2085,인천공항2터미널,493404,10
A1023,인천공항2터미널,495615,10
A3049,검암,498197,10
A2087,인천공항2터미널,501606,10
A3051,검암,505282,10
A2089,인천공항2터미널,508757,10
A2091,인천공항2터미널,513304,10
A3053,검암,517541,10
A1025,인천공항2터미널,519673,10
A2093,인천공항2터미널,522369,10
A3055,검암,527013,10
A2095,인천공항2터미널,531133,10
A3057,검암,535668,10
A2097,인천공항2터미널,539850,10
A1027,인천공항2터미널,543722,10
A2099,인천공항2터미널,546346,10
A3059,검암,550392,10
A2101,인천공항2터미널,499266,9
A2103,인천공항2터미널,503284,9
A3061,검암,506257,9
A2105,인천공항2터미널,565582,10
A1029,인천공항2터미널,567791,10
A2107,인천공항2터미널,570551,10
A3063,검암,574325,10
A2109,인천공항2터미널,578253,10
A3065,검암,582326,10
A2111,인천공항2터미널,585343,10
A2113,인천공항2터미널,589402,10
A1031,인천공항2터미널,591507,10
A3067,검암,594165,10
A2115,인천공항2터미널,597366,10
A2117,인천공항2터미널,601557,10
A3069,검암,604831,10
A2119,인천공항2터미널,608244,10
A2121,인천공항2터미널,613549,10
A1033,인천공항2터미널,616011,10
A3071,검암,618722,10
A2123,인천공항2터미널,559236,9
A2125,인천공항2터미널,626249,10
A3073,검암,630299,10
A2127,인천공항2터미널,633374,10
A2129,인천공항2터미널,637339,10
A1035,인천공항2터미널,639729,10
A3075,검암,642420,10
A2131,인천공항2터미널,646186,10
A3077,검암,585516,9
A2133,인천공항2터미널,654156,10
A3079,검암,656840,10
A2135,인천공항2터미널,661477,10
A1037,인천공항2터미널,663715,10
A3081,검암,666461,10
A2137,인천공항2터미널,670093,10
A2139,인천공항2터미널,674631,10
A3083,검암,678321,10
A2141,인천공항2터미널,681302,10
A2143,인천공항2터미널,685426,10
A1039,인천공항2터미널,687512,10
A3085,검암,690204,10
A2145,인천공항2터미널,693232,10
A3087,검암,696121,10
A2147,인천공항2터미널,699460,10
