19,강남,442415,10
13,강남,685465,13
20,강남,387666,9
15,강남,704099,13
17,강남,84547,3
12,강남,569909,11
4,강남,636240,12
3,강남,647215,12
18,강남,653125,12
6,강남,139033,4
11,강남,617186,11
2,강남,539930,10
14,강남,531317,8
10,강남,309904,4
16,강남,235964,3
