13,강남,668559,13
15,강남,687720,13
17,강남,80767,3
12,강남,615135,12
4,강남,621001,12
3,강남,632005,12
18,강남,637807,12
19,강남,411656,9
20,강남,356084,8
11,강남,603278,11
6,강남,108378,3
2,강남,613653,10
14,강남,521231,8
10,강남,304844,4
16,강남,232178,3
