A2162,서울,779442,11
A1044,서울,780525,11
A2164,서울,715777,10
A2166,서울,792602,11
A2168,서울,801222,11
A2170,서울,805813,11
A1046,서울,806947,11
A2172,서울,813744,11
A2174,서울,820321,11
A2176,서울,826958,11
A2178,서울,834849,11
A1048,서울,839978,11
A2180,서울,841965,11
A2182,서울,848747,11
A2184,서울,856647,11
A2186,서울,864283,11
A2188,서울,871910,11
A1050,서울,872962,11
A2190,서울,878778,11
A2192,서울,885769,11
A2194,서울,811836,10
A2196,서울,900589,11
A2198,서울,825265,10
A1052,서울,912507,11
A2200,서울,917710,11
A2202,서울,925989,11
A2204,서울,937826,11
A2206,서울,259177,3
A1002,서울,202967,10
A2002,서울,207591,10
A2004,서울,211456,10
A2006,서울,215440,10
A2008,서울,218949,10
A2010,서울,222822,10
A1004,서울,223590,10
A2012,서울,228649,10
A2014,서울,233781,10
A2016,서울,238614,10
A2018,서울,242976,10
A2020,서울,246580,10
A1006,서울,248088,10
A2022,서울,249988,10
A2024,서울,254079,10
A2026,서울,258234,10
A2028,서울,262199,10
A2030,서울,269990,10
A2032,서울,276284,10
A1008,서울,277600,10
A2034,서울,283184,10
A2036,서울,290128,10
A2038,서울,297273,10
A1010,서울,302005,10
A2040,서울,304230,10
A2042,서울,308397,10
A2044,서울,315580,10
A2046,서울,321310,10
A1012,서울,325676,10
A2048,서울,330623,10
A2050,서울,337796,10
A2052,서울,345279,10
A1014,서울,349784,10
A2054,서울,351675,10
A2056,서울,359364,10
A2058,서울,365050,10
A2060,서울,372941,10
A1016,서울,373646,10
A2062,서울,381635,10
A2064,서울,390038,10
A2066,서울,396622,10
A1018,서울,397590,10
A2068,서울,402624,10
A2070,서울,407970,10
A2072,서울,413394,10
A2074,서울,420564,10
A1020,서울,421564,10
A2076,서울,428391,10
A2078,서울,433192,10
A2080,서울,440678,10
A1022,서울,446022,10
A2082,서울,447951,10
A2084,서울,453246,10
A2086,서울,458948,10
A2088,서울,466759,10
A1024,서울,469604,10
A2090,서울,475187,10
A2092,서울,484187,10
A2094,서울,492548,10
A1026,서울,493761,10
A2096,서울,498653,10
A2098,서울,504665,10
A2100,서울,512965,10
A1028,서울,518114,10
A2102,서울,519985,10
A2104,서울,525035,10
A2106,서울,532163,10
A2108,서울,536685,10
A1030,서울,542062,10
A2110,서울,543928,10
A2112,서울,548443,10
A2114,서울,499837,9
A2116,서울,505206,9
A1032,서울,565719,10
A2118,서울,567521,10
A2120,서울,571855,10
A2122,서울,580205,10
A2124,서울,588650,10
A1034,서울,589654,10
A2126,서울,596422,10
A2128,서울,600887,10
A2130,서울,608710,10
A1036,서울,614009,10
A2132,서울,615972,10
A2134,서울,620393,10
A2136,서울,624574,10
A2138,서울,631490,10
A2140,서울,636563,10
A1038,서울,637621,10
A2142,서울,643774,10
A2144,서울,647973,10
A2146,서울,654895,10
A2148,서울,660893,10
A1040,서울,661626,10
A2150,서울,667739,10
A2152,서울,672554,10
A2154,서울,679853,10
A2156,서울,684868,10
A1042,서울,685596,10
A2158,서울,693002,10
A2160,서울,700770,10
