6007,수원,84575,4
6009,수원,88237,4
6011,수원,91359,4
6013,수원,94577,4
6015,죽전,97533,4
6017,수원,100246,4
6019,수원,103380,4
6021,수원,106067,4
6023,죽전,108741,4
6025,수원,111330,4
6027,수원,113945,4
6029,수원,116556,4
6031,죽전,118817,4
6033,수원,121305,4
6035,죽전,123075,4
6037,수원,125260,4
6039,죽전,127064,4
6041,수원,128814,4
6043,죽전,130831,4
6045,수원,132818,4
6047,죽전,134692,4
6049,수원,136662,4
6051,죽전,138558,4
6053,수원,140589,4
6055,죽전,142487,4
6057,수원,144286,4
6059,죽전,146305,4
6061,수원,147958,4
6063,죽전,149803,4
6065,수원,151512,4
6067,죽전,152949,4
6069,수원,154840,4
6071,죽전,156508,4
6073,수원,158186,4
6075,죽전,159998,4
6077,수원,161533,4
6079,죽전,163098,4
6081,수원,164926,4
6083,죽전,166564,4
6085,수원,168269,4
6087,죽전,170087,4
6089,수원,171588,4
6091,죽전,173519,4
6093,수원,174886,4
6095,죽전,176650,4
6097,수원,178506,4
6099,죽전,180453,4
6101,수원,181804,4
6103,죽전,183445,4
6105,수원,185176,4
6107,죽전,186673,4
6109,수원,188405,4
6111,죽전,190280,4
6113,수원,191760,4
6115,죽전,193505,4
6117,수원,195250,4
6119,죽전,197067,4
6121,수원,198599,4
6123,죽전,200201,4
6125,수원,202150,4
6127,죽전,203581,4
6129,수원,205344,4
6131,죽전,206831,4
6133,수원,208568,4
6135,죽전,210302,4
6137,수원,212316,4
6139,죽전,213630,4
6141,수원,215515,4
6143,죽전,217003,4
6145,수원,218797,4
6147,죽전,220429,4
6149,수원,222080,4
6151,죽전,223966,4
6153,수원,225388,4
6155,죽전,227091,4
6157,수원,228863,4
6159,죽전,230865,4
6161,수원,232187,4
6163,죽전,233972,4
6165,수원,235576,4
6167,죽전,237192,4
6169,수원,238815,4
6171,죽전,240701,4
6173,수원,242246,4
6175,죽전,243978,4
6177,수원,245844,4
6179,죽전,247286,4
6181,수원,249127,4
6183,죽전,250901,4
6185,수원,252274,4
6187,죽전,254039,4
6189,수원,255772,4
6191,죽전,257489,4
6193,수원,258985,4
6195,죽전,260829,4
6197,수원,262310,4
6199,죽전,264109,4
6201,수원,265852,4
6203,죽전,267420,4
6205,수원,269066,4
6207,죽전,270956,4
6209,수원,272355,4
6211,죽전,274053,4
6213,수원,275889,4
6215,죽전,277408,4
6217,수원,279163,4
6219,죽전,280961,4
6221,수원,282716,4
6223,죽전,284416,4
6225,수원,286385,4
6227,죽전,288274,4
6229,수원,290186,4
6231,죽전,292096,4
6233,수원,293964,4
6235,죽전,296221,4
6237,수원,297965,4
6239,죽전,299794,4
6241,수원,301930,4
6243,죽전,303640,4
6245,수원,305560,4
6247,죽전,307488,4
6249,죽전,309501,4
6251,수원,311255,4
6253,죽전,313549,4
6255,수원,315964,4
6257,죽전,318274,4
6259,수원,320824,4
6261,죽전,323564,4
6263,수원,325873,4
6265,죽전,328759,4
6267,수원,331260,4
6269,죽전,334523,4
6271,수원,337200,4
6273,죽전,340083,4
6275,수원,343941,4
6277,죽전,173722,3
6279,죽전,176210,3
