6,강남,668618,13
13,강남,687712,13
14,강남,385608,7
9,강남,615082,12
2,강남,621000,12
20,강남,631943,12
15,강남,637796,12
10,강남,643701,12
3,강남,356125,8
8,강남,603264,11
16,강남,108374,3
1,강남,613656,10
17,강남,521222,8
