4004,당고개,81737,4
4006,당고개,84839,4
4300,당고개,87926,4
4008,당고개,67244,3
4304,당고개,46671,2
4010,당고개,94783,4
4502,당고개,96457,4
4012,당고개,97568,4
4016,당고개,51660,2
4510,당고개,53957,2
4020,당고개,109090,4
4022,당고개,55965,2
4514,당고개,56861,2
4024,당고개,114729,4
4518,당고개,119230,4
4520,당고개,122373,4
4522,당고개,123426,4
4028,당고개,124796,4
4524,당고개,63356,2
4526,당고개,129576,4
4032,당고개,130711,4
4528,당고개,99081,3
4308,당고개,67429,2
4530,당고개,101750,3
4036,당고개,68512,2
4532,당고개,138347,4
4534,당고개,140843,4
4040,당고개,35611,1
4042,당고개,145142,4
4538,당고개,146731,4
4044,당고개,148034,4
4540,당고개,149529,4
4046,당고개,150759,4
4542,당고개,114567,3
4544,당고개,153797,4
4048,당고개,154954,4
4546,당고개,117418,3
4050,당고개,157923,4
4548,당고개,79728,2
4052,당고개,160894,4
4550,당고개,162469,4
4054,당고개,122511,3
4552,당고개,164872,4
4554,당고개,165912,4
4056,당고개,125153,3
4556,당고개,168441,4
4058,당고개,84851,2
4560,당고개,85979,2
4562,당고개,174555,4
4062,당고개,175462,4
4564,당고개,88307,2
4566,당고개,88969,2
4064,당고개,89545,2
4568,당고개,180860,4
4066,당고개,136197,3
4310,당고개,45747,1
4570,당고개,183972,4
4068,당고개,184800,4
4312,당고개,186035,4
4572,당고개,93843,2
4072,당고개,94301,2
4574,당고개,142287,3
4074,당고개,191075,4
4076,당고개,193455,4
4578,당고개,194688,4
4580,당고개,195846,4
4582,당고개,198410,4
4080,당고개,99531,2
4314,당고개,150397,3
4082,당고개,201372,4
4584,당고개,202202,4
4586,당고개,102176,2
4086,당고개,205652,4
4588,당고개,207037,4
4590,당고개,156019,3
4592,당고개,210645,4
4090,당고개,158547,3
4594,당고개,212735,4
4596,당고개,160583,3
4316,당고개,216205,4
4094,당고개,216895,4
4598,당고개,217740,4
4096,당고개,109316,2
4600,당고개,219821,4
4098,당고개,220940,4
4602,당고개,222194,4
4100,당고개,223291,4
4604,당고개,224779,4
4102,당고개,226851,4
4608,당고개,228547,4
4104,당고개,114718,2
4106,당고개,230957,4
4612,당고개,232226,4
4108,당고개,233038,4
4110,당고개,117966,2
4616,당고개,237245,4
4618,당고개,119216,2
4112,당고개,239486,4
4620,당고개,240418,4
4114,당고개,120792,2
4320,당고개,184403,3
4624,당고개,247832,4
4120,당고개,248869,4
4122,당고개,125474,2
4124,당고개,253823,4
4322,당고개,254937,4
4126,당고개,257083,4
4324,당고개,193666,3
4632,당고개,259553,4
4128,당고개,65162,1
4634,당고개,262019,4
4130,당고개,197860,3
4636,당고개,198813,3
4132,당고개,265962,4
4638,당고개,267430,4
4326,당고개,268491,4
4134,당고개,134752,2
4640,당고개,271100,4
4136,당고개,272029,4
4642,당고개,273546,4
4138,당고개,137461,2
4328,당고개,276543,4
4644,당고개,277879,4
4140,당고개,279315,4
4646,당고개,210659,3
4142,당고개,282205,4
4648,당고개,283701,4
4144,당고개,142481,2
4650,당고개,286777,4
4146,당고개,143929,2
4652,당고개,289496,4
4148,당고개,290775,4
4654,당고개,146243,2
4656,당고개,295477,4
4658,당고개,74515,1
4154,당고개,299394,4
4660,당고개,300820,4
4156,당고개,227921,3
4158,당고개,306777,4
4160,당고개,309652,4
4162,당고개,156284,2
4670,당고개,313909,4
4164,당고개,315202,4
4672,당고개,317138,4
4166,당고개,238551,3
4168,당고개,321012,4
4676,당고개,241910,3
4170,당고개,242861,3
4172,당고개,327138,4
4174,당고개,248495,3
4682,당고개,333511,4
4176,당고개,167425,2
4684,당고개,337066,4
4686,한성대입구,340936,4
4302,당고개,68684,3
4504,당고개,49492,2
4014,당고개,75344,3
4506,당고개,76543,3
4508,당고개,78715,3
4512,당고개,55342,2
4516,당고개,87220,3
4306,당고개,88373,3
4026,당고개,90371,3
4030,당고개,95823,3
4034,당고개,100053,3
4038,당고개,104642,3
4536,당고개,108117,3
4558,당고개,128007,3
4060,당고개,86620,2
4576,당고개,144353,3
4078,당고개,147603,3
4084,당고개,152229,3
4092,당고개,107400,2
4606,당고개,169458,3
4610,당고개,172645,3
4614,당고개,175942,3
4318,당고개,181861,3
4116,당고개,122544,2
4118,당고개,184854,3
4626,당고개,187373,3
4630,당고개,192012,3
4150,당고개,146832,2
4152,당고개,222474,3
4662,당고개,151176,2
4664,당고개,229191,3
4666,당고개,231329,3
4668,당고개,155424,2
4674,당고개,239792,3
4678,당고개,244328,3
4680,당고개,247056,3
4018,당고개,26507,1
4070,당고개,46724,1
4088,당고개,52248,1
4622,당고개,60940,1
4628,당고개,63053,1
