4,Á¤ÀÚ,19858,1
18,±¤±³,694154,13
19,±¤±³,459672,10
13,±¤±³,706904,13
20,±¤±³,402818,9
15,±¤±³,638110,12
17,±¤±³,89615,3
12,±¤±³,650277,12
4,±¤±³,656107,12
3,±¤±³,582529,11
6,±¤±³,145660,4
11,±¤±³,635610,11
2,±¤±³,554446,9
14,±¤±³,458080,7
10,±¤±³,229419,3
16,±¤±³,155339,2
3,Á¤ÀÚ,84741,1
16,Á¤ÀÚ,85582,1
14,Á¤ÀÚ,260,2
10,Á¤ÀÚ,707,1
