2,Á¤ÀÚ,19415,1
15,±¤±³,691510,13
10,±¤±³,612673,12
6,±¤±³,704371,13
3,±¤±³,401092,9
13,±¤±³,635726,12
14,±¤±³,317870,6
9,±¤±³,647867,12
2,±¤±³,653746,12
20,±¤±³,580304,11
16,±¤±³,144857,4
8,±¤±³,633429,11
1,±¤±³,552643,9
17,±¤±³,456671,7
20,Á¤ÀÚ,84535,1
10,Á¤ÀÚ,85387,1
17,Á¤ÀÚ,86336,1
14,Á¤ÀÚ,474,1
