종로3가,방화,47,18:36:0,18:36:47
종로3가,방화,23,18:42:0,18:42:23
종로3가,방화,29,18:48:0,18:48:29
종로3가,방화,33,18:54:0,18:54:33
종로3가,방화,4,19:0:0,18:59:56
종로3가,방화,18,19:6:0,19:6:18
종로3가,방화,1,19:12:0,19:11:59
종로3가,방화,43,19:18:0,19:18:43
종로3가,방화,57,19:24:0,19:24:57
종로3가,방화,20,19:30:0,19:30:20
종로3가,방화,7,19:36:0,19:36:7
종로3가,방화,22,19:42:0,19:42:22
종로3가,방화,4,19:48:0,19:48:4
종로3가,방화,16,19:54:0,19:54:16
종로3가,방화,8,20:0:0,19:59:52
종로3가,방화,25,20:6:0,20:6:25
종로3가,방화,6,20:12:0,20:11:54
종로3가,방화,52,20:18:0,20:18:52
종로3가,방화,37,20:24:0,20:24:37
종로3가,방화,30,20:30:0,20:30:30
종로3가,방화,15,20:36:0,20:36:15
종로3가,방화,7,20:42:0,20:42:7
종로3가,방화,26,20:48:0,20:48:26
종로3가,방화,13,20:54:0,20:54:13
종로3가,방화,12,21:0:0,21:0:12
종로3가,방화,27,21:6:0,21:6:27
종로3가,방화,58,21:12:0,21:12:58
종로3가,방화,26,21:18:0,21:18:26
종로3가,방화,16,21:24:0,21:24:16
종로3가,방화,36,21:30:0,21:30:36
종로3가,방화,63,21:36:0,21:37:3
종로3가,방화,25,21:42:0,21:42:25
종로3가,방화,18,21:48:0,21:48:18
종로3가,방화,2,21:54:0,21:54:2
종로3가,방화,1,22:0:0,22:0:1
종로3가,방화,39,22:6:0,22:6:39
종로3가,방화,9,22:12:0,22:12:9
종로3가,방화,36,22:18:0,22:18:36
종로3가,방화,12,22:24:0,22:24:12
종로3가,방화,38,22:30:0,22:30:38
종로3가,방화,0,22:37:0,22:37:0
종로3가,방화,57,22:44:0,22:44:57
종로3가,방화,55,22:51:0,22:51:55
종로3가,방화,35,22:58:0,22:58:35
종로3가,방화,24,23:6:0,23:6:24
종로3가,방화,29,23:14:0,23:14:29
종로3가,방화,15,23:24:20,23:24:35
종로3가,화곡,33,23:34:20,23:34:53
종로3가,여의도,11,23:44:20,23:44:31
종로3가,애오개,40,23:56:20,23:57:0
