하계,부평구청,164,20:19:20,20:22:4
하계,부평구청,2,20:31:20,20:31:18
하계,온수,74,20:37:20,20:38:34
하계,부평구청,33,20:43:20,20:42:47
하계,온수,3,20:49:20,20:49:17
하계,부평구청,241,20:55:20,20:59:21
하계,온수,135,21:1:20,21:3:35
하계,부평구청,53,21:7:20,21:8:13
하계,온수,54,21:13:20,21:14:14
하계,부평구청,22,21:19:20,21:19:42
하계,온수,17,21:26:20,21:26:3
하계,부평구청,5,21:34:20,21:34:25
하계,온수,112,21:42:20,21:44:12
하계,부평구청,8,21:50:20,21:50:12
하계,온수,13,21:58:20,21:58:7
하계,부평구청,26,22:6:20,22:5:54
하계,온수,2,22:14:20,22:14:22
하계,부평구청,1,22:22:20,22:22:21
하계,온수,49,22:30:20,22:31:9
하계,부평구청,22,22:38:20,22:37:58
하계,온수,63,22:57:20,22:58:23
하계,신풍,8,23:8:20,23:8:28
하계,내방,122,23:20:20,23:22:22
하계,청담,9,23:32:20,23:32:11
하계,건대입구,42,23:44:20,23:45:2
