운정,문산,7614,5:41:40,7:48:34
운정,문산,2130,5:50:40,6:26:10
운정,문산,8156,6:11:40,8:27:36
운정,문산,8008,6:28:40,8:42:8
운정,문산,8362,6:41:40,9:1:2
운정,문산,8028,6:56:40,9:10:28
운정,문산,1468,7:6:40,7:31:8
운정,문산,8194,7:12:40,9:29:14
운정,문산,7713,7:34:40,9:43:13
운정,문산,7862,7:44:40,9:55:42
운정,문산,7563,8:1:40,10:7:43
운정,문산,7776,8:11:40,10:21:16
운정,문산,7759,8:19:40,10:28:59
운정,문산,7514,8:35:40,10:40:54
운정,문산,7682,8:44:40,10:52:42
운정,문산,7221,9:6:40,11:7:1
운정,문산,7444,9:22:40,11:26:44
운정,문산,8358,9:30:40,11:49:58
운정,문산,7774,9:47:40,11:57:14
운정,문산,7965,9:59:40,12:12:25
운정,문산,8088,10:20:40,12:35:28
운정,문산,8216,10:27:40,12:44:36
운정,문산,7959,10:44:40,12:57:19
운정,문산,7901,10:58:40,13:10:21
운정,문산,8163,11:15:40,13:31:43
운정,문산,7766,11:30:40,13:40:6
운정,문산,7945,11:45:40,13:58:5
운정,문산,8471,11:57:40,14:18:51
운정,문산,8079,12:18:40,14:33:19
운정,문산,8321,12:28:40,14:47:21
운정,문산,7929,12:47:40,14:59:49
운정,문산,8018,12:58:40,15:12:18
운정,문산,8215,13:12:40,15:29:35
운정,문산,7802,13:31:40,15:41:42
운정,문산,7826,13:44:40,15:55:6
운정,문산,7521,14:0:40,16:6:1
운정,문산,8046,14:13:40,16:27:46
운정,문산,7756,14:29:40,16:38:56
운정,문산,7966,14:42:40,16:55:26
운정,문산,7585,15:3:40,17:10:5
운정,문산,8151,15:15:40,17:31:31
운정,문산,7901,15:29:40,17:41:21
운정,문산,7876,15:46:40,17:57:56
운정,문산,8294,15:57:40,18:15:54
운정,문산,7973,16:11:40,18:24:33
운정,문산,8486,16:26:40,18:48:6
운정,문산,8352,16:48:40,19:7:52
운정,문산,8298,16:57:40,19:15:58
운정,문산,8225,17:14:40,19:31:45
운정,문산,8256,17:27:40,19:45:16
운정,문산,7896,17:40:40,19:52:16
운정,문산,7473,17:54:40,19:59:13
운정,문산,8023,18:1:40,20:15:23
운정,문산,7356,18:20:40,20:23:16
운정,문산,7970,18:31:40,20:44:30
운정,문산,8012,18:45:40,20:59:12
운정,문산,7705,18:57:40,21:6:5
운정,문산,7717,19:21:40,21:30:17
운정,문산,7761,19:32:40,21:42:1
운정,문산,7623,19:48:40,21:55:43
운정,문산,7323,20:1:40,22:3:43
운정,문산,7614,20:19:40,22:26:34
운정,문산,8124,20:41:40,22:57:4
운정,문산,7852,20:59:40,23:10:32
운정,문산,7891,21:30:40,23:42:11
운정,문산,8267,21:48:40,24:6:27
운정,문산,8420,22:11:40,24:32:0
운정,문산,1562,22:36:40,23:2:42
운정,문산,1948,23:45:40,24:18:8
