봉천,성수,26,5:31:0,5:31:26
봉천,성수,12,6:42:0,6:41:48
봉천,성수,19,6:48:0,6:47:41
봉천,성수,29,6:55:0,6:54:31
봉천,성수,28,7:1:0,7:0:32
봉천,성수,13,7:14:30,7:14:17
봉천,성수,38,7:28:30,7:27:52
봉천,성수,22,7:35:30,7:35:8
봉천,성수,29,7:46:30,7:46:1
봉천,성수,35,7:54:30,7:53:55
봉천,성수,66,8:11:30,8:10:24
봉천,성수,26,8:14:30,8:14:4
봉천,성수,17,8:21:30,8:21:13
봉천,성수,13,8:24:30,8:24:17
봉천,성수,10,8:27:30,8:27:20
봉천,성수,10,8:34:30,8:34:20
봉천,성수,18,8:44:0,8:43:42
봉천,성수,22,8:47:30,8:47:8
봉천,성수,81,8:58:0,8:56:39
봉천,성수,16,9:1:30,9:1:14
봉천,성수,36,9:8:30,9:7:54
봉천,성수,5,9:19:0,9:18:55
봉천,성수,6,9:27:0,9:27:6
봉천,성수,45,9:43:0,9:42:15
봉천,성수,18,9:46:0,9:46:18
봉천,성수,21,9:56:0,9:55:39
봉천,성수,3,9:59:0,9:58:57
봉천,성수,5,10:14:30,10:14:25
봉천,성수,19,10:28:0,10:27:41
봉천,성수,24,10:39:0,10:38:36
봉천,성수,2,10:49:0,10:48:58
봉천,성수,0,11:13:30,11:13:30
봉천,성수,22,11:26:0,11:25:38
봉천,성수,15,11:44:30,11:44:15
봉천,성수,16,11:56:30,11:56:46
봉천,성수,16,12:8:30,12:8:14
봉천,성수,12,12:18:30,12:18:18
봉천,성수,36,12:44:0,12:43:24
봉천,성수,27,12:56:0,12:55:33
봉천,성수,5,13:14:0,13:13:55
봉천,성수,21,13:26:30,13:26:9
봉천,성수,2,13:38:0,13:37:58
봉천,성수,11,13:48:0,13:48:11
봉천,성수,38,14:14:0,14:13:22
봉천,성수,22,14:26:0,14:25:38
봉천,성수,19,14:44:0,14:43:41
봉천,성수,16,14:56:0,14:55:44
봉천,성수,4,15:8:0,15:7:56
봉천,성수,4,15:18:0,15:17:56
봉천,성수,35,15:44:0,15:43:25
봉천,성수,5,15:56:0,15:55:55
봉천,성수,1,16:14:0,16:14:1
봉천,성수,12,16:26:0,16:26:12
봉천,성수,43,16:38:0,16:38:43
봉천,성수,20,16:49:0,16:48:40
봉천,성수,41,16:59:0,16:58:19
봉천,성수,33,17:14:0,17:13:27
봉천,성수,31,17:26:0,17:26:31
봉천,성수,49,17:44:0,17:44:49
봉천,성수,24,17:56:0,17:56:24
봉천,성수,36,17:59:0,17:59:36
봉천,성수,98,18:8:0,18:9:38
봉천,성수,23,18:15:30,18:15:53
봉천,성수,33,18:19:0,18:19:33
봉천,성수,111,18:29:0,18:30:51
봉천,성수,119,18:43:30,18:45:29
봉천,성수,234,18:56:0,18:59:54
봉천,성수,283,19:14:0,19:18:43
봉천,성수,230,19:17:0,19:20:50
봉천,성수,232,19:26:0,19:29:52
봉천,성수,284,19:29:0,19:33:44
봉천,성수,297,19:40:30,19:45:27
봉천,성수,344,19:45:30,19:51:14
봉천,성수,256,19:49:0,19:53:16
봉천,성수,246,19:59:0,20:3:6
봉천,성수,148,20:13:0,20:15:28
봉천,성수,181,20:47:0,20:50:1
봉천,성수,185,20:56:0,20:59:5
봉천,성수,171,21:14:30,21:17:21
봉천,성수,192,21:19:0,21:22:12
봉천,성수,195,21:29:0,21:32:15
봉천,성수,96,21:42:30,21:44:6
봉천,성수,116,22:17:0,22:18:56
봉천,성수,136,22:28:0,22:30:16
봉천,성수,136,22:44:0,22:46:16
