운서,서울,60,5:32:30,5:33:30
운서,서울,52,5:39:0,5:39:52
운서,서울,53,5:45:30,5:46:23
운서,서울,55,5:51:30,5:52:25
운서,서울,51,5:58:0,5:58:51
운서,서울,58,6:7:30,6:8:28
운서,서울,51,6:15:30,6:16:21
운서,서울,51,6:24:0,6:24:51
운서,서울,74,6:31:30,6:32:44
운서,서울,58,6:37:30,6:38:28
운서,서울,52,6:41:30,6:42:22
운서,서울,99,6:50:0,6:51:39
운서,서울,66,6:57:0,6:58:6
운서,서울,61,7:3:30,7:4:31
운서,서울,59,7:16:30,7:17:29
운서,서울,53,7:38:30,7:39:23
운서,서울,55,7:50:0,7:50:55
운서,서울,70,8:2:0,8:3:10
운서,서울,60,8:11:30,8:12:30
운서,서울,65,8:20:30,8:21:35
운서,서울,49,8:32:30,8:33:19
운서,서울,55,8:42:0,8:42:55
운서,서울,74,8:57:30,8:58:44
운서,서울,53,9:9:30,9:10:23
운서,서울,57,9:22:0,9:22:57
운서,서울,56,9:31:0,9:31:56
운서,서울,51,9:45:30,9:46:21
운서,서울,52,9:55:0,9:55:52
운서,서울,51,10:8:0,10:8:51
운서,서울,62,10:22:30,10:23:32
운서,서울,59,10:36:30,10:37:29
운서,서울,64,10:47:30,10:48:34
운서,서울,57,10:57:30,10:58:27
운서,서울,54,11:6:30,11:7:24
운서,서울,59,11:15:30,11:16:29
운서,서울,49,11:27:30,11:28:19
운서,서울,55,11:40:30,11:41:25
운서,서울,54,11:48:30,11:49:24
운서,서울,48,12:1:0,12:1:48
운서,서울,53,12:11:30,12:12:23
운서,서울,54,12:22:0,12:22:54
운서,서울,64,12:31:30,12:32:34
운서,서울,76,12:44:30,12:45:46
운서,서울,48,12:58:30,12:59:18
운서,서울,50,13:13:30,13:14:20
운서,서울,58,13:27:30,13:28:28
운서,서울,69,13:37:30,13:38:39
운서,서울,57,13:47:30,13:48:27
운서,서울,86,14:1:30,14:2:56
운서,서울,53,14:11:30,14:12:23
운서,서울,47,14:21:30,14:22:17
운서,서울,55,14:33:30,14:34:25
운서,서울,50,14:41:0,14:41:50
운서,서울,67,14:51:30,14:52:37
운서,서울,58,15:0:30,15:1:28
운서,서울,56,15:12:0,15:12:56
운서,서울,74,15:22:0,15:23:14
운서,서울,59,15:30:30,15:31:29
운서,서울,56,15:39:30,15:40:26
운서,서울,53,15:53:30,15:54:23
운서,서울,61,16:7:30,16:8:31
운서,서울,53,16:20:30,16:21:23
운서,서울,46,16:28:0,16:28:46
운서,서울,53,16:41:0,16:41:53
운서,서울,76,16:51:30,16:52:46
운서,서울,52,17:0:30,17:1:22
운서,서울,50,17:7:30,17:8:20
운서,서울,54,17:19:0,17:19:54
운서,서울,63,17:27:30,17:28:33
운서,서울,48,17:39:30,17:40:18
운서,서울,58,17:46:30,17:47:28
운서,서울,70,17:58:0,17:59:10
운서,서울,54,18:8:0,18:8:54
운서,서울,51,18:19:30,18:20:21
운서,서울,56,18:27:30,18:28:26
운서,서울,57,18:39:30,18:40:27
운서,서울,55,18:48:0,18:48:55
운서,서울,57,19:1:30,19:2:27
운서,서울,54,19:14:30,19:15:24
운서,서울,54,19:27:30,19:28:24
운서,서울,77,19:39:30,19:40:47
운서,서울,48,19:47:30,19:48:18
운서,서울,54,20:0:30,20:1:24
운서,서울,56,20:7:30,20:8:26
운서,서울,60,20:11:30,20:12:30
운서,서울,63,20:19:30,20:20:33
운서,서울,52,20:29:30,20:30:22
운서,서울,54,20:39:30,20:40:24
운서,서울,56,20:51:30,20:52:26
운서,서울,55,21:0:30,21:1:25
운서,서울,53,21:12:30,21:13:23
운서,서울,49,21:24:30,21:25:19
운서,서울,53,21:36:0,21:36:53
운서,서울,61,21:47:30,21:48:31
운서,서울,55,21:58:0,21:58:55
운서,서울,58,22:8:30,22:9:28
운서,서울,58,22:19:30,22:20:28
운서,서울,58,22:31:0,22:31:58
운서,서울,49,22:42:0,22:42:49
운서,서울,70,22:57:0,22:58:10
운서,서울,54,23:9:30,23:10:24
운서,서울,50,23:27:30,23:28:20
운서,서울,60,23:46:30,23:47:30
