평내호평,평내호평,28683,24:7:0,16:8:57
평내호평,상봉,46,7:50:0,7:50:46
평내호평,상봉,19,8:13:10,8:13:29
평내호평,상봉,40,8:38:30,8:39:10
평내호평,상봉,55,9:30:30,9:31:25
평내호평,상봉,66,9:58:10,9:59:16
평내호평,상봉,14,10:23:30,10:23:44
평내호평,상봉,37,11:12:10,11:12:47
평내호평,상봉,77,11:35:30,11:36:47
평내호평,상봉,64,12:4:30,12:5:34
평내호평,상봉,14,12:29:10,12:29:24
평내호평,상봉,51,12:50:10,12:51:1
평내호평,상봉,15,13:41:0,13:40:45
평내호평,상봉,3,14:10:30,14:10:27
평내호평,상봉,32,14:45:0,14:45:32
평내호평,상봉,35,15:3:10,15:3:45
평내호평,상봉,64,15:24:10,15:25:14
평내호평,상봉,79,15:45:40,15:46:59
평내호평,상봉,10,16:37:10,16:37:20
평내호평,상봉,108,17:6:0,17:7:48
평내호평,상봉,37,17:34:10,17:34:47
평내호평,상봉,9,17:59:10,17:59:19
평내호평,상봉,5,18:21:10,18:21:5
평내호평,상봉,10,19:35:0,19:35:10
평내호평,상봉,10,19:58:0,19:58:10
평내호평,상봉,75,20:23:30,20:24:45
평내호평,상봉,50,20:48:0,20:48:50
평내호평,상봉,86,21:35:10,21:36:36
평내호평,상봉,96,22:10:10,22:11:46
평내호평,상봉,92,22:34:30,22:36:2
평내호평,상봉,41,23:15:0,23:15:41
평내호평,상봉,15,23:42:10,23:42:25
