양평,지평,8654,5:10:0,7:34:14
양평,용문,8583,5:24:30,7:47:33
양평,용문,8986,5:46:30,8:16:16
양평,용문,9216,5:58:0,8:31:36
양평,용문,8834,6:11:0,8:38:14
양평,용문,10149,6:38:0,9:27:9
양평,지평,12013,6:53:0,10:13:13
양평,용문,48569,7:5:0,20:34:29
양평,용문,55846,7:34:0,23:4:46
양평,용문,11617,7:42:15,10:55:52
양평,용문,11221,8:23:30,11:30:31
양평,용문,10611,8:51:30,11:48:21
양평,용문,10790,9:19:30,12:19:20
양평,용문,10409,9:50:0,12:43:29
양평,용문,10480,10:25:30,13:20:10
양평,용문,11064,10:54:30,13:58:54
양평,용문,11459,11:20:30,14:31:29
양평,용문,11845,11:48:0,15:5:25
양평,용문,11492,12:23:30,15:35:2
양평,용문,11362,12:50:30,15:59:52
양평,지평,11330,13:17:30,16:26:20
양평,용문,11682,16:43:0,19:57:42
양평,용문,9867,18:21:0,21:5:27
양평,용문,9102,18:57:30,21:29:12
양평,용문,8945,19:18:30,21:47:35
양평,용문,9678,19:54:30,22:35:48
양평,용문,10747,20:32:30,23:31:37
양평,용문,6764,21:49:30,19:56:46
양평,용문,7480,22:24:30,20:19:50
