±Ý¸ª,¼­¿ï,2390,6:28:10,5:48:20
±Ý¸ª,¼­¿ï,1871,7:33:40,7:2:29
±Ý¸ª,¿ë¹®,8000,7:51:10,5:37:50
±Ý¸ª,¿ë¹®,8508,8:29:40,6:7:52
±Ý¸ª,´ö¼Ò,8396,8:44:40,6:24:44
±Ý¸ª,¿ë¹®,8716,9:3:10,6:37:54
±Ý¸ª,´ö¼Ò,8363,9:12:40,6:53:17
±Ý¸ª,¿ë¹®,8521,9:30:40,7:8:39
±Ý¸ª,´ö¼Ò,8037,9:45:40,7:31:43
±Ý¸ª,¿ë¹®,8173,9:57:40,7:41:27
±Ý¸ª,ÁöÆò,7845,10:9:10,7:58:25
±Ý¸ª,´ö¼Ò,8028,10:30:10,8:16:22
±Ý¸ª,´ö¼Ò,7789,10:42:10,8:32:21
±Ý¸ª,¿ë¹®,7960,10:54:10,8:41:30
±Ý¸ª,´ö¼Ò,7476,11:8:40,9:4:4
±Ý¸ª,¿ë¹®,7856,11:29:40,9:18:44
±Ý¸ª,´ö¼Ò,8745,11:52:40,9:26:55
±Ý¸ª,¿ë¹®,8161,11:59:40,9:43:39
±Ý¸ª,´ö¼Ò,8207,12:13:40,9:56:53
±Ý¸ª,¿ë¹®,8276,12:34:40,10:16:44
±Ý¸ª,´ö¼Ò,8549,12:46:40,10:24:11
±Ý¸ª,¿ë¹®,8277,12:59:10,10:41:13
±Ý¸ª,ÆÈ´ç,8278,13:12:40,10:54:42
±Ý¸ª,¿ë¹®,8482,13:33:10,11:11:48
±Ý¸ª,´ö¼Ò,8110,13:42:40,11:27:30
±Ý¸ª,¿ë¹®,8296,14:0:40,11:42:24
±Ý¸ª,´ö¼Ò,8745,14:20:10,11:54:25
±Ý¸ª,¿ë¹®,8331,14:34:10,12:15:19
±Ý¸ª,´ö¼Ò,8651,14:49:10,12:24:59
±Ý¸ª,¿ë¹®,8209,15:1:10,12:44:21
±Ý¸ª,´ö¼Ò,8101,15:11:40,12:56:39
±Ý¸ª,¿ë¹®,8348,15:31:30,13:12:22
±Ý¸ª,´ö¼Ò,8021,15:42:10,13:28:29
±Ý¸ª,ÁöÆò,8077,15:56:0,13:41:23
±Ý¸ª,´ö¼Ò,7861,16:7:40,13:56:39
±Ý¸ª,¿ë¹®,8259,16:28:0,14:10:21
±Ý¸ª,´ö¼Ò,8095,16:41:10,14:26:15
±Ý¸ª,¿ë¹®,8197,16:55:40,14:39:3
±Ý¸ª,´ö¼Ò,7907,17:12:10,15:0:23
±Ý¸ª,¿ë¹®,8433,17:32:10,15:11:37
±Ý¸ª,´ö¼Ò,8148,17:42:10,15:26:22
±Ý¸ª,¿ë¹®,8162,17:59:40,15:43:38
±Ý¸ª,´ö¼Ò,8583,18:17:40,15:54:37
±Ý¸ª,ÁöÆò,8321,18:26:50,16:8:9
±Ý¸ª,´ö¼Ò,8740,18:48:40,16:23:0
±Ý¸ª,¿ë¹®,8587,19:7:40,16:44:33
±Ý¸ª,ÆÈ´ç,8498,19:15:40,16:54:2
±Ý¸ª,¿ë¹®,8357,19:30:40,17:11:23
±Ý¸ª,´ö¼Ò,8523,19:45:40,17:23:37
±Ý¸ª,¿ë¹®,8137,19:53:10,17:37:33
±Ý¸ª,´ö¼Ò,7765,20:0:40,17:51:15
±Ý¸ª,¿ë¹®,7616,20:24:10,18:17:14
±Ý¸ª,´ö¼Ò,8277,20:46:40,18:28:43
±Ý¸ª,¿ë¹®,8248,20:59:10,18:41:42
±Ý¸ª,´ö¼Ò,7900,21:6:40,18:55:0
±Ý¸ª,¿ë¹®,8020,21:31:40,19:18:0
±Ý¸ª,´ö¼Ò,8005,21:42:40,19:29:15
±Ý¸ª,¿ë¹®,7790,21:55:40,19:45:50
±Ý¸ª,´ö¼Ò,7488,22:3:10,19:58:22
±Ý¸ª,¿ë¹®,7939,22:28:10,20:15:51
±Ý¸ª,¿ë¹®,8242,22:56:40,20:39:18
±Ý¸ª,¼­¿ï,1812,23:3:40,22:33:28
±Ý¸ª,¿ë¹®,8101,23:10:40,20:55:39
±Ý¸ª,¿ë¹®,8126,23:42:40,21:27:14
±Ý¸ª,¿ë¹®,8565,24:7:40,21:44:55
±Ý¸ª,¼­¿ï,2242,24:19:40,23:42:18
±Ý¸ª,´ö¼Ò,8705,24:33:10,22:8:5
