1009000918,9197,여의도,23:59:37,3,2
1009000923,9199,동작,23:59:08,3,2
1009000928,9201,신논현,23:59:21,3,2
1009000914,9195,염창,00:00:37,3,2
1009000907,9193,마곡나루,00:01:06,3,2
1009000914,9195,염창,00:00:37,3,2
1009000927,9201,신논현,00:01:22,3,2
1009000927,9201,신논현,00:01:22,3,2
1009000926,9201,신논현,00:03:11,3,2
