1009000913,9195,염창,00:00:21,1,2
1009000918,9197,여의도,00:00:00,1,2
1009000923,9199,동작,23:59:16,1,2
1009000907,9193,마곡나루,00:01:07,1,2
1009000913,9195,염창,00:00:21,1,2
1009000928,9201,신논현,00:00:33,1,2
1009000927,9201,신논현,00:02:29,1,2
1009000920,9199,동작,00:04:53,1,2
